scientific_name,backup_obs_count,backup_unique_users,backup_unique_days,lat_std,lon_std,backup_research_prop,iconic_taxon_name,common_name,present_in_main
Coleoptera,29,19,23,0.012190124920474471,0.010979257400354329,0.0,Insecta,Beetles,1
Coliadinae,3,2,3,0.0014041233322869457,0.001351374931414539,0.0,Insecta,Yellows and Sulphurs,0
Colias eurytheme,9,8,9,0.015104981236449728,0.004097407707138764,0.8888888888888888,Insecta,Orange Sulphur,0
Colletes,15,10,14,0.012073034257652474,0.007676713837629176,0.06666666666666667,Insecta,Cellophane Bees,1
Collinsia heterophylla,2,2,2,0.014681893847175663,0.01454483293561207,0.0,Plantae,Purple Chinese Houses,0
Collops,2,2,2,0.014388481373248142,0.014183141806624503,0.0,Insecta,Unknown,0
Collybia brunneocephala,4,3,3,0.006721295460796615,0.0005191413037133573,0.0,Fungi,Brownit,0
Colpa alcione,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Colpomenia,1,1,1,0.0,0.0,0.0,Chromista,Puff-ball Algae,0
Colpomenia peregrina,2,2,2,0.009008415658680751,0.003082504309099803,1.0,Chromista,Oyster-thief,0
Colpomenia sinuosa,3,2,3,0.0036893918293619586,0.0019122425087925382,0.6666666666666666,Chromista,Oyster thief,0
Colpomenia tuberculata,4,4,4,0.003658563432734973,0.0011293908606151923,1.0,Chromista,Unknown,0
Colubridae,2,2,2,0.021375837995269,0.00037519870698557754,0.0,Reptilia,Colubrid Snakes,0
Columba livia,2,2,2,4.688945274667051e-05,0.00016740045937187138,1.0,Aves,Rock Pigeon,0
Columba livia domestica,39,21,36,0.006817090662566992,0.0036551147901340564,1.0,Aves,Feral Pigeon,0
Columbina passerina,2,2,2,1.791525740829013e-06,0.00013272394282723247,1.0,Aves,Common Ground Dove,0
Comarostaphylis diversifolia,5,5,5,0.01738900765752522,0.002026792744535802,0.8,Plantae,summer holly,0
Commelina,1,1,1,0.0,0.0,0.0,Plantae,dayflowers,0
Compsocryptus,3,3,3,0.012086384900064716,0.011030707170553456,0.0,Insecta,Unknown,0
Conchylodes octonalis,6,5,6,0.006901904336502862,0.0018603860653739956,0.8333333333333334,Insecta,Eight-barred Lygropia Moth,0
Condica,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Condica begallo,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Condica videns,1,1,1,0.0,0.0,1.0,Insecta,White-dotted Groundling,0
Condicinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Condylostylus longicornis,5,5,5,0.017321751723040936,0.0016193815315168063,0.4,Insecta,Unknown,0
Coniontini,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Coniontis,14,8,13,0.005519221072530263,0.008983251807299903,0.35714285714285715,Insecta,Unknown,0
Conium maculatum,6,6,6,0.003361159358119819,0.0018419359862354016,0.8333333333333334,Plantae,poison hemlock,0
Conocephalus spinosus,2,1,1,0.0,0.0,1.0,Insecta,San Diego Meadow Katydid,0
Conopidae,2,2,2,0.008035129348453393,0.001831270798773505,0.0,Insecta,Thick-headed Flies,0
Conozoa sulcifrons,19,13,16,0.009716077224432965,0.006497797396905581,0.5789473684210527,Insecta,Groove-headed grasshopper,0
Contopus cooperi,2,2,2,0.013865462064370879,0.011811265175521403,1.0,Aves,Olive-sided Flycatcher,0
Contopus sordidulus,8,6,7,0.012553482016695932,0.005640758659004244,1.0,Aves,Western Wood-Pewee,1
Conura,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Convolvuleae,2,2,2,5.1384035556146716e-06,0.00020185847993570312,0.0,Plantae,Bindweed Tribe,0
Convolvulus,1,1,1,0.0,0.0,0.0,Plantae,bindweeds,0
Convolvulus arvensis,4,4,4,0.007503945575028303,0.009583576325177747,0.25,Plantae,field bindweed,0
Copestylum haagii,1,1,1,0.0,0.0,1.0,Insecta,Haag's Bromeliad Fly,0
Copestylum marginatum,3,3,3,0.0011117868716889953,0.0011661871051753586,1.0,Insecta,Unknown,0
Copestylum mexicanum,12,11,11,0.014144849654397797,0.009702799198411874,1.0,Insecta,Mexican Cactus Fly,0
Copestylum satur,10,6,10,0.0064072720228158814,0.0010462951236186668,0.9,Insecta,Spotted-wing Bromeliad Fly,0
Copestylum violaceum,19,11,19,0.010212539057252614,0.006821665242231814,0.8947368421052632,Insecta,Unknown,0
Cophura,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Copibryophila angelica,2,2,1,1.22627165084731e-05,4.5800720301632884e-06,0.0,Insecta,Unknown,0
Copidita quadrimaculata,1,1,1,0.0,0.0,1.0,Insecta,Four-marked False Blister Beetle,0
Coprinellus,1,1,1,0.0,0.0,0.0,Fungi,Unknown,1
Coprinellus micaceus,1,1,1,0.0,0.0,1.0,Fungi,mica cap,0
Coprinopsis,1,1,1,0.0,0.0,0.0,Fungi,Inkcaps,1
Corallina,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Corallina officinalis,4,3,3,0.007477926234042852,0.0038581478620868066,0.0,Plantae,Common Coralline,0
Corallinales,4,3,4,0.0018520815369088312,0.0012356292148299856,0.0,Plantae,Coralline algae,0
Corallinoideae,2,2,2,0.008263721202333364,0.00304213049179365,0.0,Plantae,Unknown,0
Coreoidea,1,1,1,0.0,0.0,0.0,Insecta,Leaf-footed Bugs and Allies,0
Corethrogyne filaginifolia,3,1,3,0.0001637592479839337,0.00023862880009471062,0.6666666666666666,Plantae,California Aster,0
Coriarachnini,2,2,2,0.025443116200657305,0.002537491999427738,0.0,Arachnida,Unknown,0
Corixini,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cornu aspersum,8,8,7,0.008019153938921619,0.00637094942810547,1.0,Mollusca,Garden Snail,1
Cortaderia selloana,1,1,1,0.0,0.0,1.0,Plantae,Pampas Grass,0
Corthylio calendula,4,4,4,0.018257704759214448,0.008363761028149404,1.0,Aves,Ruby-crowned Kinglet,1
Corticariinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Corvus,6,3,6,0.005327255630337321,0.0013076270530164357,0.0,Aves,Crows and Ravens,0
Corvus brachyrhynchos,101,34,87,0.004189201259886901,0.004790102161497284,0.9603960396039604,Aves,American Crow,1
Corvus corax,40,14,37,0.01227552460664973,0.01006637979588383,0.95,Aves,Common Raven,1
Corythucha,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cotinis mutabilis,32,20,32,0.013312053602304266,0.004400291500957798,1.0,Insecta,Figeater Beetle,1
Cotula australis,1,1,1,0.0,0.0,1.0,Plantae,Common Cotula,0
Cotula coronopifolia,12,8,11,0.01415609821099764,0.004046236961373118,1.0,Plantae,Brass Buttons,0
Crabroninae,2,2,2,0.021674868998258608,0.007018601478656964,0.0,Insecta,Unknown,0
Crambidae,4,4,4,0.011573304500764567,0.007446949806006593,0.0,Insecta,Crambid Snout Moths,0
Craspedolepta martini,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Crassadoma gigantea,1,1,1,0.0,0.0,1.0,Mollusca,Giant Rock Scallop,0
Crassiclitellata,1,1,1,0.0,0.0,0.0,Animalia,Typical Earthworms,0
Crassostreinae,3,1,3,0.00607276880371459,0.0019843024616212706,0.0,Mollusca,Cupped Oysters,1
Crassula connata,14,9,11,0.010343724964765592,0.013362305018079026,0.9285714285714286,Plantae,sand pygmyweed,1
Crassula ovata,1,1,1,0.0,0.0,1.0,Plantae,jade plant,0
Cremastinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cremastobombycia,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cremastocheilus,1,1,1,0.0,0.0,0.0,Insecta,Anteater Scarabs,0
Crematogaster,5,5,5,0.004054300934053887,0.007552260850182259,0.0,Insecta,Acrobat Ants and Cocktail Ants,0
Crepidotus,1,1,1,0.0,0.0,0.0,Fungi,Oysterlings,0
Crepidula onyx,25,7,19,0.003804276346119517,0.0017494197003472835,0.56,Mollusca,Onyx Slippersnail,0
Crepipatella lingulata,6,5,6,0.0054510914478516255,0.002169963894472283,0.3333333333333333,Mollusca,Pacific Half-slipper Snail,0
Cressa,3,3,3,0.0007327587060052594,0.0008666526735900351,0.0,Plantae,Unknown,0
Cressa truxillensis,88,47,71,0.009015410617800944,0.004552911093229641,0.8181818181818182,Plantae,Alkali Weed,1
Crinocheta,1,1,1,0.0,0.0,0.0,Animalia,Unknown,0
Crocidosema plebejana,1,1,1,0.0,0.0,1.0,Insecta,Cotton Tipworm Moth,0
Crossata californica,4,2,4,0.004627108324518944,0.0016507243192811073,1.0,Mollusca,California frog shell,0
Crossidius testaceus,3,3,3,0.005464665536325964,0.0014443834433416492,0.6666666666666666,Insecta,Unknown,0
Crossidius testaceus australis,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Crotalus oreganus helleri,50,35,49,0.012234234690543326,0.00796044459363832,1.0,Reptilia,Southern Pacific Rattlesnake,0
Croton californicus,12,10,11,0.001469497418584045,0.004506252548011533,1.0,Plantae,California croton,0
Crucibulum,2,2,2,0.0006835365080041095,0.0002702325943964989,0.0,Mollusca,Cup-and-Saucer Limpets,0
Crucibulum spinosum,20,8,16,0.005189541351805267,0.0034025684166051123,0.95,Mollusca,Spiny Cup-and-Saucer,1
Cryptachaea,1,1,1,0.0,0.0,0.0,Arachnida,Unknown,0
Cryptantha,3,3,3,0.018297883015479736,0.012419368954882853,0.0,Plantae,Annual Cryptanthas,0
Cryptantha intermedia,11,10,10,0.016980340250689036,0.01135533745385586,0.2727272727272727,Plantae,Clearwater cryptantha,0
Cryptantha intermedia intermedia,1,1,1,0.0,0.0,1.0,Plantae,Common Cryptantha,0
Cryptocephalus andrewsi,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Cryptocephalus sanguinicollis,1,1,1,0.0,0.0,1.0,Insecta,Blood-necked Cryptocephalus,0
Cryptomya californica,1,1,1,0.0,0.0,1.0,Mollusca,California Softshell,0
Cryptopleura,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Cryptopleura ruprechtiana,3,3,3,0.0037632219190069263,0.0024030072153759766,0.0,Plantae,Grape Tongue,0
Cryptopleureae,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Ctenogobius sagittula,1,1,1,0.0,0.0,1.0,Actinopterygii,Longtail Goby,0
Ctenolepisma longicaudatum,1,1,1,0.0,0.0,0.0,Insecta,Long-tailed Silverfish,0
Cucullia charon,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cucurbita ficifolia,2,2,2,0.006774868630114948,0.011517944484049114,0.5,Plantae,fig-leafed gourd,0
Cucurbita maxima,2,2,2,0.019245325263556965,0.008472412030821634,0.0,Plantae,winter squash,0
Cucurbitaceae,4,4,4,0.017172923276347868,0.00844541816760179,0.0,Plantae,gourd family,0
Culex quinquefasciatus,1,1,1,0.0,0.0,0.0,Insecta,Southern House Mosquito,0
Culex tarsalis,1,1,1,0.0,0.0,0.0,Insecta,Western Encephalitis Mosquito,0
Culicidae,1,1,1,0.0,0.0,0.0,Insecta,Mosquitoes,0
Culicinae,1,1,1,0.0,0.0,0.0,Insecta,Culicine Mosquitoes,1
Cupido amyntula,4,4,4,0.014714245258862998,0.012460837282611683,1.0,Insecta,Western Tailed-Blue,0
Cupressaceae,1,1,1,0.0,0.0,0.0,Plantae,cypress family,0
Curculionidae,2,1,1,0.0005868986283827129,0.000339764808361467,0.0,Insecta,True Weevils,0
Curicaberis,4,4,4,0.00044933784486236405,0.0010233290012929305,0.25,Arachnida,Unknown,1
Curvularia ravenelii,2,1,2,0.009906566004422801,0.0035001785668639968,0.0,Fungi,Sporobolus inflorescence smut,0
Cuscuta,24,16,19,0.006636477326832154,0.007537074394597487,0.0,Plantae,dodders,1
Cuscuta californica,8,7,7,0.0028493111854074027,0.002915170413808238,0.125,Plantae,California dodder,0
Cuscuta pacifica,34,25,27,0.004441162010963459,0.002680902813806758,0.8235294117647058,Plantae,Pacific goldenthread,1
Cuscuta pacifica pacifica,8,6,8,0.005263628606981017,0.003364822256365603,0.875,Plantae,Unknown,1
Cuterebra,2,2,2,0.000350661818832804,0.013886206456006127,0.0,Insecta,Glire Bot Flies,0
Cuterebra lepivora,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Cyanobacteria,4,2,4,0.014445683487764356,0.0016069252263951677,0.0,Unknown,Unknown,0
Cyanocorax colliei,9,9,9,0.007124956756037191,0.009705058372611233,1.0,Aves,Black-throated Magpie-Jay,0
Cyanocorax yncas,1,1,1,0.0,0.0,1.0,Aves,Green Jay,0
Cyanophyceae,1,1,1,0.0,0.0,0.0,Unknown,Unknown,0
Cyathus olla,1,1,1,0.0,0.0,1.0,Fungi,field bird's nest fungus,0
Cyathus stercoreus,1,1,1,0.0,0.0,0.0,Fungi,dung-loving bird's nest fungus,0
Cyclocephala lurida,1,1,1,0.0,0.0,0.0,Insecta,Southern Masked Chafer,0
Cycloneda,3,3,3,0.019121615530823893,0.012452310077482041,0.6666666666666666,Insecta,Spotless Lady Beetles,0
Cycloneda sanguinea,40,27,34,0.013400349821211069,0.009500071370236184,0.975,Insecta,Spotless Lady Beetle,0
Cyclophora nanaria,2,2,2,0.023360648687714654,0.01673895239717677,1.0,Insecta,Dwarf Tawny Wave,1
Cycloptilum distinctum,1,1,1,0.0,0.0,1.0,Insecta,Distinctive scaly cricket,0
Cyclorrhapha,2,2,2,0.006538223537100922,0.00021133088237141373,0.0,Insecta,Cyclorrhaphan Flies,0
Cyclosa turbinata,1,1,1,0.0,0.0,1.0,Arachnida,Humped Trashline Orbweaver,0
Cyclospermum leptophyllum,1,1,1,0.0,0.0,0.0,Plantae,Marsh parsley,0
Cylindropuntia,41,37,30,0.009290469240931994,0.005653591550141264,0.0,Plantae,chollas,1
Cylindropuntia californica,3,3,3,0.006502067655788778,0.000492644009242667,0.0,Plantae,California Cholla,0
Cylindropuntia cholla,6,6,5,2.2633323062375315e-05,1.9323832157508342e-05,0.8333333333333334,Plantae,Chain-link Cholla,1
Cylindropuntia ganderi,1,1,1,0.0,0.0,0.0,Plantae,Gander's cholla,0
Cylindropuntia prolifera,404,222,283,0.009011415565537566,0.004379031605895072,0.8316831683168316,Plantae,Coast Cholla,1
Cynara cardunculus,1,1,1,0.0,0.0,1.0,Plantae,Artichoke Thistle,0
Cynipoidea,1,1,1,0.0,0.0,0.0,Insecta,Gall Wasps and Allies,0
Cynodon dactylon,16,7,16,0.010826024419369609,0.006896462665664681,0.625,Plantae,Bermuda grass,1
Cynodon dactylon dactylon,1,1,1,0.0,0.0,1.0,Plantae,Bermuda Grass,0
Cyperaceae,1,1,1,0.0,0.0,0.0,Plantae,Sedges,0
Cyperus alternifolius,6,5,6,2.919140227106322e-05,0.0001005101953868796,0.5,Plantae,Umbrella Papyrus,0
Cyperus alternifolius flabelliformis,2,2,2,0.011334214595641419,0.019991322917701886,1.0,Plantae,Umbrella papyrus,0
Cyperus brevifolius,1,1,1,0.0,0.0,0.0,Plantae,Shortleaf Spikesedge,0
Cyperus eragrostis,5,4,5,0.013154048270101562,0.0038210242189451113,1.0,Plantae,tall flatsedge,1
Dallocardia,1,1,1,0.0,0.0,0.0,Mollusca,Unknown,0
Dallocardia quadragenaria,4,4,3,0.006244162547887558,0.003078989635768794,1.0,Mollusca,Spiny Prickly Cockle,0
Danaus gilippus,3,3,3,0.0129279650244745,0.006473618383871151,1.0,Insecta,Queen,0
Danaus plexippus,43,24,39,0.005729948878079127,0.001987217969523017,0.9767441860465116,Insecta,Monarch,1
Danepteryx,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Dargida procinctus,1,1,1,0.0,0.0,0.0,Insecta,Girdler Moth,0
Dasymutilla,6,5,6,0.013227131844295706,0.0072664688933801284,0.0,Insecta,Unknown,1
Dasymutilla aureola,43,31,43,0.011234482794094329,0.0077048423444136165,0.8372093023255814,Insecta,Pacific Velvet Ant,0
Dasymutilla californica,3,2,3,0.006327655881273943,8.779711460344514e-05,1.0,Insecta,Unknown,1
Dasymutilla coccineohirta,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Dasymutilla foxi,2,2,2,5.963264830624015e-05,0.0014985949480153754,1.0,Insecta,Unknown,0
Dasymutilla sackenii,71,54,63,0.007767722662249277,0.011767990354412112,0.9154929577464789,Insecta,Sacken's Velvet Ant,0
Dasytinae,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Datura,4,4,4,0.0004598352156824744,0.000534120528196777,0.0,Plantae,Devil's Trumpets,1
Datura wrightii,96,67,89,0.01390597251784977,0.010345735837491434,1.0,Plantae,Sacred Datura,1
Daucus pusillus,4,4,4,0.010699188041087769,0.010895053275851392,1.0,Plantae,American wild carrot,0
Decapoda,1,1,1,0.0,0.0,0.0,Animalia,Decapods,0
Deinandra fasciculata,34,11,29,0.006017803241989797,0.005206533637310994,0.9117647058823529,Plantae,Clustered Tarweed,1
Deinandra paniculata,1,1,1,0.0,0.0,0.0,Plantae,San Diego Tarweed,0
Deirochelyinae,1,1,1,0.0,0.0,0.0,Reptilia,Deirochelyine Turtles,0
Dejongia californicus,1,1,1,0.0,0.0,0.0,Insecta,Gumweed Plume Moth,0
Delesseriaceae,1,1,1,0.0,0.0,0.0,Plantae,dasya family,0
Delphinidae,1,1,1,0.0,0.0,0.0,Mammalia,Oceanic Dolphins,0
Delphinium,2,2,2,6.834271892716201e-05,0.00010871215218346907,0.0,Plantae,larkspurs,0
Delphinus delphis,1,1,1,0.0,0.0,1.0,Mammalia,Common Dolphin,0
Dendraster excentricus,88,37,73,0.007913878988569477,0.0032181754956486616,1.0,Animalia,Eccentric Sand Dollar,0
Dendryphantina,6,6,5,0.01729377917197968,0.009235151556103499,0.0,Arachnida,Unknown,0
Dentalium neohexagonum,1,1,1,0.0,0.0,1.0,Mollusca,Hexagon Tuskshell,0
Dermacentor,1,1,1,0.0,0.0,0.0,Arachnida,Dog Ticks,0
Dermacentor occidentalis,3,3,2,0.01939293538894599,0.006387537837197706,0.3333333333333333,Arachnida,Pacific Coast Tick,0
Dermacentor variabilis,1,1,1,0.0,0.0,1.0,Arachnida,American Dog Tick,0
Dermestes frischii,3,3,3,0.005554559219834846,0.002933760348929052,1.0,Insecta,Fringed Larder Beetle,0
Dermestes maculatus,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Deroceras reticulatum,1,1,1,0.0,0.0,1.0,Mollusca,Milky Slug,0
Derotmema saussureanum,1,1,1,0.0,0.0,1.0,Insecta,Saussure's Desert Grasshopper,0
Descurainia pinnata,5,5,3,0.010863655482694369,0.008995568678414056,0.8,Plantae,Western Tansymustard,0
Desmarestia,4,3,4,0.0025467336850857796,0.0005459617280084505,0.0,Chromista,Unknown,0
Desmarestia ligulata,2,2,2,0.001367073086717647,0.0004890822138858059,0.5,Chromista,flattened acid kelp,0
Desmometopa,3,3,3,0.006538512902179684,0.0010536705909763278,0.0,Insecta,Unknown,0
Diabrotica undecimpunctata,4,4,4,0.01555126821300659,0.005913576268470981,1.0,Insecta,Spotted Cucumber Beetle,0
Diachus auratus,1,1,1,0.0,0.0,0.0,Insecta,Bronze Leaf Beetle,0
Diadasia,13,9,8,0.009203239923213946,0.0038048530439806195,0.15384615384615385,Insecta,Unknown,1
Diadasia australis,3,3,2,0.0023368753854183404,0.0012475817586731321,0.0,Insecta,Cactus chimney bees,0
Diadasia diminuta,6,3,5,0.012713557377182329,0.004089215587889756,0.6666666666666666,Insecta,Globemallow chimney bees,0
Diadasia ochracea,9,2,2,0.00456939040010051,0.0006521020173702737,1.0,Insecta,Ochraceous Chimney Bee,0
Dialictus,70,23,45,0.007924953010902592,0.004854993774841432,0.04285714285714286,Insecta,Metallic Sweat Bees,1
Diastictis,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Dichondra,2,2,2,0.0201407518339761,0.003209439805102678,0.0,Plantae,ponysfoots,0
Dichondra micrantha,1,1,1,0.0,0.0,0.0,Plantae,Asian ponysfoot,0
Dichondra occidentalis,5,4,2,0.0006183053751772852,0.0008478402973404909,1.0,Plantae,western ponysfoot,0
Dichorda illustraria,1,1,1,0.0,0.0,1.0,Insecta,Unknown,0
Dictyopharidae,1,1,1,0.0,0.0,0.0,Insecta,Dictyopharid Planthoppers,0
Dictyota,3,3,2,0.001456803006586281,0.0002011379761853025,0.0,Chromista,Y-branched Algae,0
Dicymolomia metalliferalis,4,3,1,2.040568786615368e-05,7.170463836200739e-06,0.25,Insecta,Unknown,0
Didelphis virginiana,27,8,22,0.00698746412530762,0.006590377790736666,1.0,Mammalia,Virginia Opossum,1
Didymodon,3,3,2,0.002800143394257252,0.002399931073874316,0.0,Plantae,Unknown,0
Dielis,3,3,3,0.019683118893648863,0.0086705936673071,0.0,Insecta,Unknown,0
Dielis pilipes,2,2,2,0.009838457479260848,0.015599980007948343,1.0,Insecta,Hairy-footed Scoliid Wasp,0
Dielis tolteca,13,6,12,0.017531365786503706,0.009239260349053525,0.8461538461538461,Insecta,Toltec Scoliid Wasp,0
Dieunomia nevadensis,3,2,2,0.001469427285642966,0.0009233549719267129,1.0,Insecta,Nevada Nomia,0
Dieunomia nevadensis angelesia,10,4,6,0.0035327388344035216,0.0027926481991988354,1.0,Insecta,Unknown,0
Digrammia,1,1,1,0.0,0.0,0.0,Insecta,Unknown,0
Digrammia colorata,1,1,1,0.0,0.0,0.0,Insecta,Creosote Moth,0
Digrammia neptaria,5,4,2,0.00013835503828916074,0.0007657837540583242,0.8,Insecta,Dark-bordered Granite,0
Dimelaena,1,1,1,0.0,0.0,0.0,Fungi,Mountain Lichens,0
Dimorphotheca,1,1,1,0.0,0.0,0.0,Plantae,Afro-Australian daisies,0
Dimorphotheca pluvialis,2,2,2,2.694076833136349e-06,1.9127238431037716e-05,0.5,Plantae,rain daisy,0
Dimorphotheca sinuata,1,1,1,0.0,0.0,1.0,Plantae,Cape marigold,0
Diodon holocanthus,1,1,1,0.0,0.0,1.0,Actinopterygii,Longspined Porcupinefish,0
Diodora arnoldi,3,2,1,0.0005095593816100861,0.0007858041102792039,1.0,Mollusca,Unknown,0
Diodora aspera,6,5,5,0.010797060539154172,0.0032881671447862132,0.8333333333333334,Mollusca,Rough Keyhole Limpet,0
Diogmites angustipennis,1,1,1,0.0,0.0,1.0,Insecta,Prairie Robber Fly,0
Dione vanillae,8,8,7,0.0014068644948127494,0.0010167865237119776,1.0,Insecta,Gulf Fritillary,0
Diopatra,3,2,3,0.0019166391549699066,0.000934739096343334,0.0,Animalia,Unknown,0
Dioprosopa clavata,1,1,1,0.0,0.0,1.0,Insecta,Four-speckled Hover Fly,0
Diplacus,12,12,11,0.0007185300760841181,0.0008453350097958297,0.0,Plantae,bush monkeyflowers,0
Diplacus puniceus,32,28,26,0.003786016484617643,0.002477353084706991,0.90625,Plantae,red bush monkeyflower,0
Diplacus × australis,4,4,4,0.00027930747061366453,0.0004172970270920609,1.0,Plantae,San Diego Monkeyflower,0
Dipogon lignosus,2,2,1,0.00048083261120874626,0.00020199686072538988,1.0,Plantae,Okie bean,0
Diptera,29,17,22,0.012987234736620206,0.008515637774586497,0.0,Insecta,Flies,1
Dipterostemon capitatus,12,10,11,0.013018351475380992,0.010881870641400353,1.0,Plantae,Blue Dicks,0
Dipterostemon capitatus capitatus,2,2,2,0.0035411658700165356,0.00446290946992297,1.0,Plantae,Unknown,0
Disciseda,1,1,1,0.0,0.0,0.0,Fungi,Unknown,0
Dissosteira pictipennis,3,3,3,0.002879104607486801,0.01884059226817791,1.0,Insecta,California Rose-winged Grasshopper,0
Distichlis,5,5,5,0.001360238696092586,0.003277097484646419,0.0,Plantae,Unknown,1
Distichlis littoralis,89,50,69,0.007199569095508591,0.003343951652901821,0.9438202247191011,Plantae,shore grass,1
Distichlis spicata,103,54,89,0.009227558970975934,0.0057328280576662526,0.7378640776699029,Plantae,Saltgrass,1
Dittrichia graveolens,58,16,41,0.007740689592314963,0.006840861732343577,0.9827586206896551,Plantae,Stinkwort,1
Donax gouldii,97,36,76,0.008262177976255709,0.0029501159581625303,1.0,Mollusca,Gould Beanclam,0
Dorymyrmex bicolor,5,4,5,0.006995739715649632,0.007283869262487716,0.6,Insecta,Bicolored Pyramid Ant,1
Dosima fascicularis,4,3,4,0.01468043893846492,0.0042531545531527114,1.0,Animalia,Buoy Barnacle,0
Drosanthemum,1,1,1,0.0,0.0,0.0,Plantae,Dewfigs,0
Drosanthemum floribundum,13,13,13,0.000886362293354206,0.00010282831233208274,0.23076923076923078,Plantae,Pale dewplant,0
Drosophila,1,1,1,0.0,0.0,0.0,Insecta,Small Fruit Flies,0
Dryobates nuttallii,9,5,8,0.011257854002019592,0.006245212676679813,1.0,Aves,Nuttall's Woodpecker,0
Dryobates pubescens,6,5,5,0.006316193810984773,0.007208457004785385,1.0,Aves,Downy Woodpecker,0
Dryopteris arguta,1,1,1,0.0,0.0,1.0,Plantae,coastal woodfern,0
Dudleya,6,5,5,0.0055270907805576135,0.0014202925170650055,0.0,Plantae,Liveforever,0
Dudleya attenuata,6,5,4,0.01650045252722912,0.006302163348528789,0.5,Plantae,Tapertip Liveforever,0
Dudleya attenuata attenuata,2,2,2,0.00012912547641898129,0.0001647007964110304,1.0,Plantae,Tapertip Liveforever,0
Dudleya edulis,45,26,38,0.013719873790475439,0.009722395355241107,0.9777777777777777,Plantae,Fingertips,1
Dudleya lanceolata,1,1,1,0.0,0.0,1.0,Plantae,lanceleaf liveforever,0
Dudleya pulverulenta,39,31,34,0.015404817313254193,0.01017677697076734,0.9230769230769231,Plantae,Chalk Dudleya,0
Duplachionaspis spartinae,1,1,1,0.0,0.0,1.0,Insecta,Salt Marsh Grass Scale,0
Duponchelia fovealis,2,2,1,1.22627165084731e-05,4.5800720301632884e-06,1.0,Insecta,European Pepper Moth,0
Dynastinae,1,1,1,0.0,0.0,0.0,Insecta,Rhinoceros Beetles,0
Dysdera crocata,6,5,5,0.015902852922893385,0.010377288098511803,1.0,Arachnida,Woodlouse Spider,1
Dysphania,1,1,1,0.0,0.0,0.0,Plantae,Unknown,0
Dysphania ambrosioides,3,3,3,0.0004066098580096595,0.00024691224609848513,0.3333333333333333,Plantae,Mexican tea,0
Echinargus isola,2,2,2,0.002730139282161655,0.0019431294347034393,1.0,Insecta,Reakirt's Blue,0
Echinochloa,3,2,2,0.0032128376798322765,0.0016036993258381539,0.0,Plantae,Barnyard Grasses,0
Echinochloa crus-galli,3,3,2,0.0008821119524341245,0.0029516742078571218,0.6666666666666666,Plantae,barnyardgrass,0
Efferia albibarbis,1,1,1,0.0,0.0,1.0,Insecta,Sand Hammertail,0
Egregia menziesii,44,17,35,0.006596843201355179,0.0025084952632545253,1.0,Chromista,Feather Boa Kelp,1
Egretta,2,2,2,0.0033635298278584212,0.0020799327472616597,0.0,Aves,Small Egrets and Herons,1
Egretta caerulea,68,38,60,0.0053976578652694925,0.002494026881507405,0.9852941176470589,Aves,Little Blue Heron,1
Egretta rufescens,22,15,18,0.00722639899083527,0.0019226138684778518,1.0,Aves,Reddish Egret,1
Egretta thula,590,163,432,0.0074760580315873975,0.003354929101655048,0.9932203389830508,Aves,Snowy Egret,1
Egretta tricolor,8,6,7,0.0024921898318318466,0.0029240348582027053,1.0,Aves,Tricolored Heron,1
Ehrharta erecta,5,2,4,0.00046266224055780585,0.0007972430275940307,0.6,Plantae,panic veldtgrass,1
Eisenia arborea,2,2,2,0.004280353095923431,0.0007122136477830004,1.0,Chromista,Southern sea palm,0
Elanus leucurus,106,51,86,0.012603827322971018,0.009161879673854866,1.0,Aves,White-tailed Kite,0
Elanus leucurus majusculus,1,1,1,0.0,0.0,1.0,Aves,North American White-tailed Kite,0
Elasmobranchii,2,2,2,0.007306970442751685,0.0043338511686462225,0.0,Animalia,Sharks and Rays,0
