scientific_name,common_name,iconic_taxon_name,present_in_main,main_obs_count,backup_obs_count,log_obs_count,backup_unique_users,backup_unique_days,avg_elevation,avg_slope,avg_ndvi,avg_soil_sand,avg_soil_ph,avg_soil_clay
Cyclotelini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,179.0,1.1035579442977903,0.1148294880986213,45.0,76.0,25.0
Cydia,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,103.0,6.448049545288086,0.1018479615449905,43.0,74.0,31.0
Cydia latiferreana,Filbertworm Moth,Insecta,0,0.0,13,2.6390573296152584,5,11,134.23076923076923,5.492149316347563,0.1351057313955747,43.69230769230769,73.6923076923077,27.76923076923077
Cydnidae,Burrowing Bugs,Insecta,0,0.0,1,0.6931471805599453,1,1,107.0,2.881436586380005,0.2200458347797393,36.0,74.0,30.0
Cydninae,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,163.0,6.464860916137695,0.2012988626956939,45.0,74.0,27.0
Cygnus olor,Mute Swan,Aves,0,0.0,1,0.6931471805599453,1,1,168.0,7.801641941070557,0.0109867583960294,46.0,68.0,26.0
Cylas formicarius,Sweet Potato Weevil,Insecta,0,0.0,1,0.6931471805599453,1,1,93.0,2.157585382461548,0.1526998877525329,40.0,74.0,27.0
Cylindrocopturus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,83.0,2.990639925003052,0.1443504840135574,43.0,75.0,31.0
Cylindroiulus,Barrel Millipedes,Animalia,0,0.0,1,0.6931471805599453,1,1,95.0,2.1575820446014404,0.1069235354661941,41.0,73.0,26.0
Cylindroiulus caeruleocinctus,Unknown,Animalia,0,0.0,2,1.0986122886681098,2,2,131.5,8.893520593643188,0.13315210863947866,45.0,69.0,26.5
Cylindromyia,Unknown,Insecta,0,0.0,13,2.6390573296152584,8,13,122.92307692307692,9.832330116858849,0.16250526389250386,45.30769230769231,71.6923076923077,25.46153846153846
Cylindromyia intermedia,Unknown,Insecta,0,0.0,3,1.3862943611198906,1,3,172.33333333333334,5.032808939615886,0.15409033497174576,45.0,75.33333333333333,25.666666666666668
Cylindromyia signatipennis,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,115.5,13.991121768951416,0.14336472004652018,48.0,69.0,23.5
Cylindropuntia,chollas,Plantae,0,0.0,106,4.672828834461906,98,92,122.20754716981132,7.619791405380897,0.15205794488484,43.735849056603776,72.19811320754717,27.632075471698112
Cylindropuntia californica,California Cholla,Plantae,0,0.0,18,2.9444389791664403,18,18,102.38888888888889,8.605997578965294,0.16670002871089504,44.333333333333336,72.5,27.666666666666668
Cylindropuntia prolifera,Coast Cholla,Plantae,0,0.0,368,5.910796644040527,231,297,149.29347826086956,7.1954924700700715,0.1378988696074963,44.233695652173914,73.0054347826087,27.60326086956522
Cylindropuntieae,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,111.0,4.316664695739746,0.1487637013196945,44.0,74.0,30.0
Cymatodera,Unknown,Insecta,0,0.0,3,1.3862943611198906,3,2,295.3333333333333,6.028349081675212,0.12516502042611435,44.333333333333336,73.33333333333333,29.0
Cynanthus latirostris,Broad-billed Hummingbird,Aves,0,0.0,2,1.0986122886681098,2,1,196.0,8.938346862792969,0.1599147170782089,45.0,75.5,29.0
Cynara cardunculus,Artichoke Thistle,Plantae,1,2.0,89,4.499809670330265,64,86,158.06741573033707,7.6236849433920355,0.13817952950014153,42.98876404494382,73.48314606741573,28.258426966292134
Cynara cardunculus cardunculus,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,165.0,6.845425605773926,0.1337963193655014,52.0,73.0,26.0
Cynara cardunculus flavescens,Unknown,Plantae,0,0.0,2,1.0986122886681098,1,2,143.5,3.82783842086792,0.1480549648404121,40.0,74.0,29.0
Cynipidae,Gall Wasps,Insecta,0,0.0,8,2.1972245773362196,6,8,116.375,7.313554555177689,0.18084616959094996,44.75,72.625,27.625
Cynipini,Oak Gall Wasps,Insecta,0,0.0,30,3.4339872044851463,22,27,131.53333333333333,7.6480298717816675,0.17612837801376977,44.03333333333333,73.23333333333333,27.066666666666666
Cynipoidea,Gall Wasps and Allies,Insecta,0,0.0,5,1.791759469228055,5,5,119.0,10.806528091430664,0.13898037970066066,47.0,71.2,25.2
Cynodon,Bermuda Grasses,Plantae,0,0.0,1,0.6931471805599453,1,1,96.0,3.790537118911743,0.153907760977745,39.0,73.0,30.0
Cynodon dactylon,Bermuda grass,Plantae,1,1.0,13,2.6390573296152584,12,13,135.30769230769232,6.368226312674009,0.14527981212505925,45.30769230769231,73.23076923076923,27.384615384615383
Cynodonteae,Unknown,Plantae,0,0.0,3,1.3862943611198906,3,3,89.66666666666667,7.481049021085103,0.1814679304758707,40.666666666666664,72.0,29.333333333333332
Cynoglosseae,Unknown,Plantae,1,4.0,20,3.044522437723423,16,17,192.05,7.710992616415024,0.14596745669841762,46.55,71.65,26.5
Cynoglossoideae,Unknown,Plantae,1,1.0,1,0.6931471805599453,1,1,103.0,4.501664638519287,0.1211846694350242,43.0,74.0,31.0
Cynoglossum amabile,Chinese forget-me-not,Plantae,0,0.0,3,1.3862943611198906,3,2,185.0,3.864792823791504,0.1316326707601547,44.0,74.0,29.0
Cyperaceae,Sedges,Plantae,0,0.0,8,2.1972245773362196,8,8,137.25,4.2760153859853745,0.1490732934325933,34.5,53.5,19.375
Cyperoideae,Unknown,Plantae,1,2.0,9,2.302585092994046,9,9,127.55555555555556,3.8818460636668735,0.18341498739189568,39.888888888888886,63.77777777777778,24.88888888888889
Cyperus,Flatsedges,Plantae,1,1.0,28,3.367295829986474,25,27,133.96428571428572,6.617178208061627,0.18637299351394174,43.5,73.39285714285714,28.392857142857142
Cyperus alternifolius,Umbrella Papyrus,Plantae,0,0.0,43,3.784189633918261,35,40,129.3953488372093,5.700449068878973,0.20212791548218834,44.651162790697676,74.23255813953489,29.232558139534884
Cyperus alternifolius flabelliformis,Umbrella papyrus,Plantae,0,0.0,39,3.6888794541139363,29,37,126.7948717948718,5.350771555533776,0.19764520151492876,44.92307692307692,74.3076923076923,28.923076923076923
Cyperus eragrostis,tall flatsedge,Plantae,1,1.0,121,4.804021044733257,75,111,115.96694214876032,5.399948266912098,0.18109877145856862,42.83471074380165,70.83471074380165,26.975206611570247
Cyperus odoratus,Fragrant flatsedge,Plantae,0,0.0,2,1.0986122886681098,2,2,175.5,7.862538814544677,0.175293818116188,45.0,73.5,29.5
Cyperus rotundus,Purple nutsedge,Plantae,0,0.0,1,0.6931471805599453,1,1,154.0,3.305786371231079,0.1024667099118232,46.0,75.0,28.0
Cyphoderus,Unknown,Animalia,0,0.0,1,0.6931471805599453,1,1,112.0,2.3928592205047607,0.2439824491739273,44.0,74.0,30.0
Cyphomyrmex wheeleri,Wheeler’s Fungus-farming Ant,Insecta,0,0.0,3,1.3862943611198906,1,3,91.0,7.223243077596028,0.12803475807110468,46.666666666666664,72.66666666666667,26.333333333333332
Cyprididae,Cypridids,Animalia,0,0.0,1,0.6931471805599453,1,1,61.0,8.760801315307617,0.2524857223033905,55.0,71.0,22.0
Cypriniformes,"Minnows, Suckers, Carps, and Loaches",Actinopterygii,0,0.0,2,1.0986122886681098,2,1,84.5,3.5746999979019165,0.18899222463369364,42.0,70.0,26.0
Cyprinus,Typical Carps,Actinopterygii,0,0.0,1,0.6931471805599453,1,1,84.0,2.3933231830596924,0.147580549120903,42.0,70.0,26.0
Cyprinus carpio,European Carp,Actinopterygii,0,0.0,6,1.9459101490553132,6,6,113.33333333333333,3.513658265272776,0.10913717071525751,42.333333333333336,71.83333333333333,28.0
Cypseloides niger,Black Swift,Aves,0,0.0,3,1.3862943611198906,2,3,181.33333333333334,4.8590923349062605,0.1273163681228955,43.333333333333336,74.0,29.0
Cyptocephala antiguensis,Antigua Stink Bug,Insecta,0,0.0,1,0.6931471805599453,1,1,177.0,4.3167829513549805,0.1304860711097717,45.0,76.0,25.0
Cyrtolobus vanduzii,Unknown,Insecta,0,0.0,3,1.3862943611198906,3,3,76.66666666666667,2.520026703675588,0.20105218887329102,44.0,72.33333333333333,26.666666666666668
Cyrtomium falcatum,house holly-fern,Plantae,0,0.0,1,0.6931471805599453,1,1,84.0,2.3933231830596924,0.1918266415596008,42.0,70.0,26.0
Cyrtopogon,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,186.0,15.447259902954102,0.1432884335517883,43.0,74.0,29.0
Cystotheca lanestris,Live Oak Witches' Broom Fungus,Fungi,0,0.0,1,0.6931471805599453,1,1,102.0,5.122267723083496,0.1525071263313293,43.0,74.0,31.0
Cytospora,Cytospora Cankers,Fungi,0,0.0,13,2.6390573296152584,9,10,90.15384615384616,2.63582797233875,0.20510858411972335,41.92307692307692,72.3076923076923,27.153846153846153
Dacrymyces,Unknown,Fungi,0,0.0,2,1.0986122886681098,2,2,139.5,10.28163754940033,0.14769671857357025,40.5,75.0,27.5
Dacrymyces capitatus,Yellow Hat Jelly,Fungi,0,0.0,1,0.6931471805599453,1,1,103.0,10.487027168273926,0.2093424201011657,43.0,72.0,28.0
Dacrymyces stillatus,Jelly Spot Fungus,Fungi,0,0.0,1,0.6931471805599453,1,1,66.0,8.948981285095215,0.1808019280433654,51.0,65.0,21.0
Dactylopius,Cochineal Scale Bugs,Insecta,0,0.0,17,2.8903717578961645,13,16,179.41176470588235,5.4111409187316895,0.1548560787649715,43.0,73.58823529411765,27.764705882352942
Dactylopius opuntiae,Cactus Scattered Cochineal,Insecta,0,0.0,3,1.3862943611198906,3,3,176.33333333333334,3.9660401344299316,0.1151862467328707,30.333333333333332,49.666666666666664,18.666666666666668
Dalmannia,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,97.0,1.441584825515747,0.1484751850366592,43.0,73.0,27.0
Dalopius,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,85.0,4.756076812744141,0.1861578077077865,42.0,70.0,26.0
Dalquestia rugosa,Unknown,Arachnida,0,0.0,5,1.791759469228055,4,4,266.4,18.59915409088135,0.15740071833133693,55.0,68.0,20.6
Dalytyphloplanida,Unknown,Animalia,0,0.0,1,0.6931471805599453,1,1,174.0,9.447402000427246,0.1307095140218734,46.0,74.0,26.0
Danaus gilippus,Queen,Insecta,0,0.0,46,3.8501476017100584,29,40,97.02173913043478,6.976307672003041,0.17374063438088022,43.369565217391305,70.21739130434783,26.47826086956522
Danaus gilippus thersippus,Striated Queen,Insecta,0,0.0,2,1.0986122886681098,2,2,86.0,5.2397239208221436,0.21777288615703577,45.0,72.0,27.0
Danaus plexippus,Monarch,Insecta,0,0.0,84,4.442651256490317,45,77,146.28571428571428,6.4681470819881985,0.15065769354502356,44.654761904761905,72.60714285714286,26.452380952380953
Danepteryx,Unknown,Insecta,1,1.0,43,3.784189633918261,11,41,147.4418604651163,8.630418329737907,0.14771949239941526,44.93023255813954,74.0,26.093023255813954
Danepteryx robusta,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,129.5,12.645423889160156,0.12557577341794965,48.0,72.5,23.5
Dasychira vagans,Variable Tussock Moth,Insecta,0,0.0,1,0.6931471805599453,1,1,143.0,22.84904289245605,0.1365208029747009,43.0,74.0,28.0
Dasymutilla,Unknown,Insecta,1,2.0,41,3.7376696182833684,25,39,167.3658536585366,6.864868089920137,0.14045895399843772,46.02439024390244,72.1951219512195,26.0
Dasymutilla aureola,Pacific Velvet Ant,Insecta,1,3.0,197,5.288267030694535,112,165,147.4720812182741,7.90102547346638,0.1403783361054011,44.81218274111675,72.19289340101523,26.893401015228427
Dasymutilla californica,Unknown,Insecta,0,0.0,27,3.332204510175204,19,26,145.62962962962962,7.057516623426367,0.13002238312253242,44.44444444444444,71.5925925925926,27.444444444444443
Dasymutilla coccineohirta,Unknown,Insecta,0,0.0,15,2.772588722239781,14,13,147.8,10.535192203521728,0.14204774871468542,44.46666666666667,71.93333333333334,27.6
Dasymutilla magna,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,134.0,4.6096519231796265,0.12210635095834725,40.0,74.5,30.0
Dasymutilla sackenii,Sacken's Velvet Ant,Insecta,0,0.0,112,4.727387818712341,87,105,118.55357142857143,7.475736351949828,0.15733485169974817,45.455357142857146,71.6875,26.589285714285715
Dasytes,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,174.5,9.114796161651611,0.1461199447512626,45.0,73.0,27.5
Dasytinae,Unknown,Insecta,0,0.0,17,2.8903717578961645,8,16,149.64705882352942,7.457179185222177,0.1405022849931436,45.411764705882355,72.94117647058823,26.294117647058822
Dasytini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,235.0,4.7780070304870605,0.1297719627618789,45.0,73.0,26.0
Datana perspicua,Spotted Datana Moth,Insecta,0,0.0,3,1.3862943611198906,3,3,147.33333333333334,14.085875034332275,0.1110793960591157,46.0,74.33333333333333,26.666666666666668
Datura,Devil's Trumpets,Plantae,0,0.0,13,2.6390573296152584,13,13,90.92307692307692,7.91683972798861,0.18521616550592274,46.61538461538461,72.46153846153847,25.384615384615383
Datura ferox,long-spined thorn-apple,Plantae,0,0.0,1,0.6931471805599453,1,1,290.0,19.62885856628418,0.1460033953189849,55.0,67.0,19.0
Datura stramonium,jimsonweed,Plantae,0,0.0,1,0.6931471805599453,1,1,91.0,3.864845752716065,0.1893223971128463,41.0,73.0,26.0
Datura wrightii,Sacred Datura,Plantae,0,0.0,831,6.723832440821209,450,556,103.17809867629362,8.330735752298514,0.15967370055349167,45.42599277978339,71.37424789410349,25.282791817087848
Daucus,carrots,Plantae,0,0.0,2,1.0986122886681098,2,2,159.0,4.824380159378052,0.0916800871491432,41.5,73.0,30.5
Daucus pusillus,American wild carrot,Plantae,1,7.0,102,4.634728988229636,58,74,143.7450980392157,8.877857977853102,0.1436411626226104,45.14705882352941,70.82352941176471,25.637254901960784
Deconica,Unknown,Fungi,0,0.0,5,1.791759469228055,5,5,131.8,9.925730514526368,0.16511491537094114,44.6,72.0,25.8
Deconica coprophila,dung-loving Deconica,Fungi,0,0.0,1,0.6931471805599453,1,1,305.0,18.11380386352539,0.1527088731527328,53.0,66.0,18.0
Deconica montana,mountain moss deconica,Fungi,0,0.0,10,2.3978952727983707,9,10,145.1,12.267703652381897,0.16177481710910793,47.3,70.1,25.3
Deinandra,Unknown,Plantae,0,0.0,14,2.70805020110221,13,14,171.85714285714286,7.46964967250824,0.12937259354761663,45.5,73.57142857142857,27.0
Deinandra fasciculata,Clustered Tarweed,Plantae,1,23.0,320,5.771441123130016,160,236,157.71875,6.933581978641451,0.1313341337596284,42.721875,71.796875,27.509375
Deinandra paniculata,San Diego Tarweed,Plantae,0,0.0,22,3.1354942159291497,10,21,164.6818181818182,3.3151600902730767,0.11781260946934871,44.27272727272727,74.36363636363636,26.363636363636363
Deirochelyinae,Deirochelyine Turtles,Reptilia,0,0.0,5,1.791759469228055,5,5,133.2,3.1487335205078124,0.10485406843945382,35.2,56.6,20.8
Dejongia californicus,Gumweed Plume Moth,Insecta,0,0.0,9,2.302585092994046,2,9,150.22222222222223,5.853311883078681,0.14179587943686375,44.22222222222222,73.55555555555556,26.666666666666668
Delia,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,91.0,6.82510232925415,0.1434984654188156,42.0,72.0,26.0
Delosperma,Sheepfigs,Plantae,0,0.0,1,0.6931471805599453,1,1,101.0,1.4413074254989624,0.0578885525465011,45.0,75.0,30.0
Delphacidae,Delphacid Planthoppers,Insecta,0,0.0,7,2.0794415416798357,5,7,109.42857142857143,3.9701831681387767,0.1763613117592675,43.142857142857146,73.0,25.714285714285715
Delphacini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,86.0,0.9274099469184875,0.2155940234661102,41.0,72.0,28.0
Delphacoidea,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,90.0,7.6790900230407715,0.1362054497003555,43.0,75.0,31.0
Delphinium,larkspurs,Plantae,0,0.0,98,4.59511985013459,76,79,171.66326530612244,11.016999334705119,0.14518733109746657,49.12244897959184,70.1938775510204,24.46938775510204
Delphinium cardinale,Scarlet Larkspur,Plantae,0,0.0,54,4.007333185232471,34,49,230.64814814814815,12.934349362496976,0.1428656929896937,49.7037037037037,70.07407407407408,25.555555555555557
Delphinium hesperium,Foothill Larkspur,Plantae,0,0.0,1,0.6931471805599453,1,1,166.0,8.071375846862793,0.1360733062028885,51.0,68.0,22.0
Delphinium parryi,San Bernardino larkspur,Plantae,0,0.0,105,4.663439094112067,67,86,151.9142857142857,13.22905222461337,0.1454719755621183,49.42857142857143,69.77142857142857,23.571428571428573
Delphinium parryi parryi,Parry's larkspur,Plantae,0,0.0,13,2.6390573296152584,12,13,142.23076923076923,13.768963190225454,0.1438830529267971,48.38461538461539,69.92307692307692,24.384615384615383
Delphinium patens,Zigzag Larkspur,Plantae,0,0.0,2,1.0986122886681098,2,2,110.0,5.579545974731445,0.1382320821285247,45.0,73.0,27.0
Deltocephalinae,Unknown,Insecta,0,0.0,12,2.5649493574615367,8,12,147.25,5.7134814858436584,0.15290907025337214,44.833333333333336,73.58333333333333,27.583333333333332
Dendroalsia abietina,dendroalsia moss,Plantae,0,0.0,1,0.6931471805599453,1,1,111.0,4.502954006195068,0.143929436802864,41.0,73.0,30.0
Dendrobaena veneta,Compost Worm,Animalia,0,0.0,1,0.6931471805599453,1,1,218.0,3.864737033843994,0.1281976848840713,45.0,74.0,30.0
Dendroctonus valens,Red Turpentine Beetle,Insecta,0,0.0,2,1.0986122886681098,1,2,158.0,4.7773118019104,0.0880234465003013,44.0,76.0,29.0
Dendromecon rigida,Bush Poppy,Plantae,0,0.0,2,1.0986122886681098,2,2,221.0,9.856758952140808,0.14587735384702682,44.5,73.5,27.0
Dendryphantina,Unknown,Arachnida,1,2.0,17,2.8903717578961645,4,15,188.58823529411765,6.746743966551388,0.1300702967187937,45.0,74.70588235294117,26.529411764705884
Dendryphantini,Unknown,Arachnida,0,0.0,1,0.6931471805599453,1,1,86.0,2.2067184448242188,0.1948729306459427,42.0,70.0,26.0
Deraeocoris,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,155.0,6.556796073913574,0.0781175419688224,44.0,76.0,29.0
Dermacentor,Dog Ticks,Arachnida,0,0.0,5,1.791759469228055,5,5,118.8,6.785865020751953,0.1732733398675918,45.2,72.4,27.2
Dermacentor occidentalis,Pacific Coast Tick,Arachnida,1,2.0,23,3.1780538303479458,15,23,119.82608695652173,9.393127786076587,0.15682595611914343,46.26086956521739,71.43478260869566,25.391304347826086
Dermacentor similis,Western Dog Tick,Arachnida,0,0.0,1,0.6931471805599453,1,1,192.0,6.377053260803223,0.1303828954696655,52.0,71.0,25.0
Dermacentor variabilis,American Dog Tick,Arachnida,0,0.0,3,1.3862943611198906,3,3,91.66666666666667,3.406972805658976,0.16114501655101773,49.666666666666664,72.33333333333333,24.666666666666668
Dermaptera,Earwigs,Insecta,0,0.0,3,1.3862943611198906,3,3,95.33333333333333,4.3907694816589355,0.18036741763353348,42.333333333333336,72.33333333333333,27.0
Dermestidae,Skin Beetles,Insecta,0,0.0,1,0.6931471805599453,1,1,100.0,6.594794750213623,0.1352311223745346,40.0,72.0,29.0
Deroceras,Smooth Land Slugs,Mollusca,0,0.0,13,2.6390573296152584,7,10,138.30769230769232,6.759462760044978,0.1073997209851558,43.84615384615385,74.53846153846153,28.46153846153846
Deroceras invadens,Chestnut Slug,Mollusca,0,0.0,1,0.6931471805599453,1,1,88.0,0.9274099469184875,0.2143358737230301,40.0,72.0,30.0
Deroceras laeve,Meadow Slug,Mollusca,0,0.0,4,1.6094379124341003,4,4,135.75,8.19193184375763,0.11807927303016182,45.75,72.25,26.5
Deroceras reticulatum,Milky Slug,Mollusca,0,0.0,26,3.295836866004329,16,23,110.96153846153847,7.3794044233285465,0.1479547688594231,43.34615384615385,72.84615384615384,26.73076923076923
Deschampsia danthonioides,annual hairgrass,Plantae,0,0.0,2,1.0986122886681098,2,2,148.5,10.984691858291626,0.13001749664545056,43.5,75.5,28.0
Descurainia pinnata,Western Tansymustard,Plantae,0,0.0,1,0.6931471805599453,1,1,162.0,14.52076816558838,0.0933428630232811,43.0,74.0,30.0
Desmometopa,Unknown,Insecta,0,0.0,8,2.1972245773362196,3,8,133.625,4.772210776805878,0.1501341629773378,45.125,74.25,26.125
Deuteragenia caliptera nubifer,Unknown,Insecta,0,0.0,5,1.791759469228055,2,5,132.6,7.485090661048889,0.18952832520008084,43.6,72.6,26.8
Deuterageniini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,88.0,0.9274099469184875,0.226632684469223,43.0,75.0,31.0
Dexiinae,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,133.0,12.087760925292969,0.16300842165946955,40.5,73.5,30.0
Dexiini,Unknown,Insecta,1,1.0,5,1.791759469228055,2,5,157.4,9.74621229171753,0.15422858446836468,47.8,73.0,25.2
Diabrotica balteata,Banded Cucumber Beetle,Insecta,0,0.0,1,0.6931471805599453,1,1,127.0,2.1577248573303223,0.0645862072706222,40.0,76.0,29.0
Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,0,0.0,24,3.2188758248682006,12,24,145.0,6.414604231715202,0.14493171032518146,43.958333333333336,73.0,27.041666666666668
Diachea,Unknown,Protozoa,0,0.0,1,0.6931471805599453,1,1,219.0,11.698625564575195,0.1416009664535522,46.0,73.0,26.0
Diachea leucopodia,White-footed Slime,Protozoa,0,0.0,1,0.6931471805599453,1,1,92.0,4.627367496490479,0.1801566034555435,43.0,72.0,23.0
Diachus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,236.0,2.3931705951690674,0.1495892256498336,45.0,73.0,26.0
Diachus auratus,Bronze Leaf Beetle,Insecta,0,0.0,16,2.833213344056216,7,16,150.1875,12.468940332531929,0.1490026193205267,46.625,72.0,24.6875
Diacrita costalis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,239.0,2.206580400466919,0.1166731491684913,45.0,74.0,28.0
Diadasia,Unknown,Insecta,0,0.0,111,4.718498871295094,28,75,177.22522522522522,7.359060600534216,0.13862553413386813,45.27927927927928,73.65765765765765,26.423423423423422
Diadasia australis,Cactus chimney bees,Insecta,0,0.0,98,4.59511985013459,16,71,215.72448979591837,5.54532247295185,0.13039797346810902,44.785714285714285,73.72448979591837,27.132653061224488
Diadasia bituberculata,Bindweed Turret Bee,Insecta,0,0.0,52,3.970291913552122,22,41,191.28846153846155,8.340162164889849,0.13516265784318626,44.69230769230769,72.36538461538461,27.076923076923077
Diadasia diminuta,Globemallow chimney bees,Insecta,0,0.0,25,3.258096538021482,5,24,156.72,9.422914476394654,0.14454902470111844,45.2,73.32,27.32
Diadasia nigrifrons,Black-fronted turret bee,Insecta,1,1.0,19,2.995732273553991,11,18,164.52631578947367,9.366753113897223,0.13884895726254107,43.26315789473684,72.63157894736842,28.05263157894737
Diadasia ochracea,Ochraceous Chimney Bee,Insecta,0,0.0,52,3.970291913552122,13,39,182.40384615384616,8.05205105474362,0.13798681531961143,44.86538461538461,73.59615384615384,27.0
Diadasia rinconis,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,239.0,3.4348416328430176,0.1160382330417633,45.0,73.0,27.0
Diadophis punctatus,Ring-necked Snake,Reptilia,0,0.0,3,1.3862943611198906,3,3,128.66666666666666,22.796624898910522,0.1494733144839604,48.0,70.33333333333333,23.333333333333332
Diaea livens,Unknown,Arachnida,0,0.0,4,1.6094379124341003,3,4,87.25,6.9113487005233765,0.20508649200201035,46.25,72.25,26.5
Dialictus,Metallic Sweat Bees,Insecta,1,3.0,294,5.68697535633982,28,249,161.843537414966,7.915124615438941,0.13375881081130225,45.465986394557824,73.18027210884354,26.112244897959183
Diandrena,Unknown,Insecta,0,0.0,16,2.833213344056216,5,12,177.625,9.592919040471315,0.130449466407299,45.125,74.4375,25.5
Dianthidium,Unknown,Insecta,1,2.0,38,3.6635616461296463,16,34,151.92105263157896,6.384096478161059,0.16153606380286964,46.55263157894737,72.5,25.973684210526315
Diapheromeridae,Common Walking Stick Insects,Insecta,0,0.0,1,0.6931471805599453,1,1,105.0,4.960562705993652,0.1760232746601104,54.0,68.0,20.0
Diapriini,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,66.0,8.948981285095215,0.1964076608419418,55.0,71.0,22.0
Diastictis fracturalis,Fractured Western Snout,Insecta,0,0.0,9,2.302585092994046,1,9,207.55555555555554,12.103324943118626,0.1360051681598027,45.22222222222222,73.33333333333333,26.333333333333332
Dicerca hornii,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,90.0,3.0322153568267822,0.18407654762268066,39.0,71.0,28.5
Dicheirus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,229.0,6.844757080078125,0.1452458649873733,45.0,74.0,28.0
Dicheirus dilatatus,Unknown,Insecta,0,0.0,4,1.6094379124341003,4,3,100.5,3.8762103915214543,0.13250302150845522,43.25,72.75,29.0
Dicheirus piceus,Unknown,Insecta,0,0.0,4,1.6094379124341003,3,4,106.25,5.043809771537781,0.16124355420470235,40.75,71.25,28.25
Dichelonyx,Unknown,Insecta,0,0.0,2,1.0986122886681098,2,2,134.5,4.6730300188064575,0.13546977192163465,42.5,75.0,26.0
Dichelonyx pusillus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,87.0,7.2493486404418945,0.1560375243425369,45.0,72.0,27.0
Dichelonyx vicinus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,171.0,9.258901596069336,0.1490516066551208,45.0,76.0,25.0
Dichondra,ponysfoots,Plantae,0,0.0,1,0.6931471805599453,1,1,234.0,7.680442810058594,0.1294040530920028,45.0,73.0,26.0
Dichondra micrantha,Asian ponysfoot,Plantae,0,0.0,1,0.6931471805599453,1,1,132.0,7.3788604736328125,0.225118800997734,52.0,70.0,22.0
Dichondra occidentalis,western ponysfoot,Plantae,1,1.0,82,4.418840607796598,31,66,211.0121951219512,8.14243583635586,0.14989063061955493,45.0609756097561,72.6219512195122,27.036585365853657
Dichorda,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,172.0,16.772584915161133,0.1352858394384384,45.0,76.0,25.0
Dichorda illustraria,Unknown,Insecta,0,0.0,6,1.9459101490553132,4,6,148.0,7.877557078997294,0.1248916424810886,44.333333333333336,74.66666666666667,27.666666666666668
Dichrooscytus,Unknown,Insecta,0,0.0,1,0.6931471805599453,1,1,76.0,15.035440444946287,0.1141096055507659,51.0,68.0,21.0
Dicoria canescens,Desert Twinbugs,Plantae,0,0.0,1,0.6931471805599453,1,1,102.0,4.5016374588012695,0.1398845762014389,44.0,74.0,30.0
Dicranaceae,Unknown,Plantae,0,0.0,1,0.6931471805599453,1,1,122.0,19.23113822937012,0.1288002282381057,42.0,72.0,26.0
Dicranophorus,Unknown,Animalia,0,0.0,1,0.6931471805599453,1,1,163.0,1.440990924835205,0.0079795215278863,41.0,75.0,32.0
Dicranoweisia cirrata,Common Pincushion,Plantae,0,0.0,2,1.0986122886681098,2,2,234.0,13.921142101287844,0.13582163304090494,50.0,69.5,24.5
Dicranum,Forkmosses,Plantae,0,0.0,1,0.6931471805599453,1,1,93.0,5.122503280639648,0.1533644795417785,42.0,72.0,26.0
Dictis,Spitting Spiders,Arachnida,0,0.0,1,0.6931471805599453,1,1,153.0,9.988781929016112,0.1218910366296768,44.0,76.0,29.0
Dictis striatipes,Striped Spitting Spider,Arachnida,0,0.0,37,3.6375861597263857,13,31,146.75675675675674,8.087679966076001,0.1277138677400511,43.945945945945944,73.05405405405405,27.486486486486488
Dictya,Unknown,Insecta,0,0.0,5,1.791759469228055,3,5,84.0,5.636128449440003,0.2001352250576019,42.8,72.2,27.4
