id,uuid,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id
20062489,92a0b270-9293-4a70-957b-e6ec6766f227,2019-02-03,2019-02-03 20:53:56+00:00,Pacific Time (US & Canada),433578,zrrrk,Zarek,research,CC-BY-NC,"Whitecliff Dr, San Diego, CA, US",32.876243683,-117.2474128326,16.0,Baccharis pilularis,coyote brush,Plantae,53359.0
20289982,655a5fde-8506-4626-b93f-10164614af69,2019-02-11,2019-02-11 23:41:22+00:00,Pacific Time (US & Canada),433578,zrrrk,Zarek,research,CC-BY-NC,"92037, San Diego, CA, US",32.8754416881,-117.2487013345,6.0,Baccharis pilularis,coyote brush,Plantae,53359.0
27122328,f1418db0-e7f0-4d4a-a074-32ceb8682550,2019-06-16,2019-06-16 23:30:48+00:00,Pacific Time (US & Canada),1161641,kerryojeda,,needs_id,,"92037, San Diego, CA, US",32.8754396497,-117.2486711169,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
28073688,7c3c37f9-d1ed-4c18-9cf6-7ab1ba877d66,2019-07-02,2019-07-02 18:58:39+00:00,Pacific Time (US & Canada),1938040,joshle,Josh Le,research,,"9460 La Jolla Farms Rd, San Diego, CA, US",32.876854219,-117.2469335569,53.0,Baccharis pilularis,coyote brush,Plantae,53359.0
33672223,fec498b9-94fd-4f12-ac15-4ae9cb3b0e66,2019-09-30,2019-09-30 20:14:00+00:00,Pacific Time (US & Canada),147592,bridgetspencer,Bridget Spencer,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, USA",32.8765627383,-117.2480462553,31.0,Baccharis pilularis,coyote brush,Plantae,53359.0
33672228,40136137-5111-4608-9924-76eaffced70d,2019-09-30,2019-09-30 20:26:00+00:00,Pacific Time (US & Canada),147592,bridgetspencer,Bridget Spencer,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, USA",32.8752964159,-117.2488206568,12.0,Baccharis pilularis,coyote brush,Plantae,53359.0
36480717,14f3dffc-9066-4027-aedc-f2211dbd1dd4,2019-12-08,2019-12-08 14:29:00+00:00,UTC,2358618,nhatnguyen,Nhat Nguyen,research,,"La Jolla Shores, San Diego, CA, US",32.8754407522,-117.2487208368,8.0,Baccharis pilularis,coyote brush,Plantae,53359.0
37184719,15efd398-4899-45a8-a03c-49aee164db96,2020-01-01,2020-01-02 00:23:48+00:00,Pacific Time (US & Canada),1422818,kuyeda,Kellie Uyeda,research,CC-BY-NC,"La Jolla Farms, San Diego, CA 92037, USA",32.8754348755,-117.2487640381,,Baccharis pilularis,coyote brush,Plantae,53359.0
37441450,1e7b7548-48e3-4ba6-a383-b5ddfe25a3ee,2020-01-08,2020-01-08 14:10:45+00:00,UTC,2521984,josephinemh,,research,CC-BY-NC,"Whitecliff Dr, San Diego, CA, US",32.87645,-117.24761167,10.0,Baccharis pilularis,coyote brush,Plantae,53359.0
37418668,8d2c663b-d5b5-45be-b61b-480d8e662f26,2020-01-08,2020-01-08 14:23:45+00:00,UTC,2027261,ethanellis1,Ethan Ellis,research,,"La Jolla Shores, San Diego, CA, US",32.87622,-117.2495033333,,Baccharis pilularis,coyote brush,Plantae,53359.0
37409509,410c432f-d937-4f8f-b58e-1edefe18e452,2020-01-08,2020-01-08 22:00:42+00:00,Pacific Time (US & Canada),2520261,amyly1998,,research,CC-BY-NC,"Greentree Ln, San Diego, CA, US",32.8759610318,-117.2468167957,24.0,Baccharis pilularis,coyote brush,Plantae,53359.0
37468485,6a8f9489-0730-45e3-bd38-3bd341387e33,2020-01-08,2020-01-08 22:23:00+00:00,Pacific Time (US & Canada),2359821,mariavertor,Maria Vera Torres,research,,Scripps Coastal Reserve,32.8756766515,-117.2488027811,263.0,Baccharis pilularis,coyote brush,Plantae,53359.0
37420842,73c3771c-4431-4401-be93-8ff796a990f7,2020-01-08,2020-01-09 00:24:48+00:00,Hawaii,2520626,emilytang0,Emily Tang,research,,"La Jolla Shores, San Diego, CA, US",32.87620333,-117.24950333,6.0,Baccharis pilularis,coyote brush,Plantae,53359.0
37462886,664e13f2-3bc4-4851-9c94-d99ab17e44f1,2020-01-10,2020-01-10 21:36:05+00:00,Hawaii,543626,jedi_freshie,,research,,"La Jolla Shores, San Diego, CA, US",32.8754817223,-117.2487080406,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
59381947,5cf27cf0-9c62-48c6-a86b-d91de66f1924,2020-09-12,2020-09-12 20:38:17+00:00,Pacific Time (US & Canada),1490864,dgrimmphd,,research,,"La Jolla Farms, San Diego, CA 92037, USA",32.8766869444,-117.2479288889,,Baccharis pilularis,coyote brush,Plantae,53359.0
74085688,5bb95da7-e6f3-40bf-90a9-3a1411439001,2021-04-12,2021-04-12 21:27:00+00:00,Pacific Time (US & Canada),4184207,rstrait319,Rebecca Strait,research,CC-BY-NC,"La Jolla, San Diego, CA, USA",32.8761770988,-117.2470970859,15.0,Baccharis pilularis,coyote brush,Plantae,53359.0
105789234,b66e13f0-55c6-4114-bc22-0142f92ecd81,2022-01-29,2022-01-29 12:02:17+00:00,UTC,5300071,phillips6,Phillips Phillips,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8766387631,-117.2479371489,8.0,Baccharis pilularis,coyote brush,Plantae,53359.0
105788726,573e8e6e-96d4-499b-9c53-c3e1f2dcdd89,2022-01-29,2022-01-29 19:52:39+00:00,Pacific Time (US & Canada),447945,jebramky,Jean Booth,research,CC-BY-NC,"La Jolla Farms, San Diego, CA 92037, USA",32.87608591,-117.24735262,12.0,Baccharis pilularis,coyote brush,Plantae,53359.0
109966392,8db2bd54-0e72-4d0c-b86f-d4c667423270,2022-03-30,2022-03-30 21:06:00+00:00,Pacific Time (US & Canada),5065025,colec77,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8760956276,-117.2471910182,22.0,Baccharis pilularis,coyote brush,Plantae,53359.0
110093844,f6b0df71-2a99-4367-a96c-6df2ec932cfe,2022-03-30,2022-03-30 21:11:26+00:00,Pacific Time (US & Canada),5471546,albagapo,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.876095,-117.2470866667,5.0,Baccharis pilularis,coyote brush,Plantae,53359.0
136854797,1857935b-1107-4251-8224-0e87bf25e641,2022-09-28,2022-09-28 22:10:03+00:00,Pacific Time (US & Canada),5145873,therealian,Ian Hicke,research,,"La Jolla Farms, San Diego, CA 92037, USA",32.87543465,-117.24864522,7.0,Baccharis pilularis,coyote brush,Plantae,53359.0
141905673,f1330e39-d059-4ec7-8575-4c637cb4faa2,2022-11-13,2022-11-13 17:32:44+00:00,Pacific Time (US & Canada),3924291,tongks22,Tony Tong,needs_id,CC-BY,"Scripps Coastal Reserve, San Diego, CA, US",32.8764325194,-117.249432346,3.0,Baccharis pilularis,coyote brush,Plantae,53359.0
146369353,385126ab-b62e-4a03-a6b7-e708fe921cd7,2023-01-11,2023-01-11 22:02:11+00:00,Pacific Time (US & Canada),6266412,lan40,Lan Dao,research,,"La Jolla Farms, San Diego, CA 92037, USA",32.8756138997,-117.2483452,,Baccharis pilularis,coyote brush,Plantae,53359.0
146452597,c040ab34-abd7-4e0a-b4ac-f43c410fd58e,2023-01-11,2023-01-11 22:18:25+00:00,Pacific Time (US & Canada),6430070,lifeasjosue,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8761783333,-117.2495583333,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
146437102,3241406c-91a7-40b0-b6cd-5a58a43e1689,2023-01-11,2023-01-11 22:32:00+00:00,Pacific Time (US & Canada),6429617,leahjou,,research,CC-BY-NC,"San Diego, UC Natural Reserve System, California, United States",32.8766861111,-117.2479472222,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
147076598,58c10800-47d1-4fbd-834d-79416533a541,2023-01-21,2023-01-21 21:38:11+00:00,Pacific Time (US & Canada),364244,eridanlover,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8754466667,-117.248695,43.0,Baccharis pilularis,coyote brush,Plantae,53359.0
147075113,83367666-460b-40e8-abc9-6fadee2de651,2023-01-21,2023-01-21 22:09:22+00:00,Pacific Time (US & Canada),364244,eridanlover,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.876595,-117.24942,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
196304428,99a0d199-2af8-4e42-abdd-4a8ec8872c28,2024-01-10,2024-01-10 21:34:32+00:00,Pacific Time (US & Canada),7719772,allisoniannucci,Allison Iannucci,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8759836725,-117.2468497814,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
196315312,9bd906a1-b491-4b47-8eae-08c6c7940ece,2024-01-10,2024-01-10 21:43:23+00:00,Pacific Time (US & Canada),7720053,sageshrub,,research,CC-BY-NC,"La Jolla Farms, San Diego, CA 92037, USA",32.8761527778,-117.2472027778,,Baccharis pilularis,coyote brush,Plantae,53359.0
200961090,0db7ea2c-b263-4796-9eb2-d7f9b6425f3d,2024-02-21,2024-02-22 00:06:00+00:00,Pacific Time (US & Canada),473488,thesafarihiker,Daniel Hetzel,needs_id,CC0,"La Jolla, San Diego, CA, USA",32.877310382,-117.2509735894,2.0,Baccharis pilularis,coyote brush,Plantae,53359.0
257753209,fad27034-f32f-4c57-a413-35e66605e865,2025-01-07,2025-01-07 22:51:30+00:00,Pacific Time (US & Canada),8865018,leahcha164,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8750883333,-117.2475366667,3.0,Baccharis pilularis,coyote brush,Plantae,53359.0
257753847,e6aedabf-cf70-4062-b3cf-e9999a4c4a0b,2025-01-07,2025-01-07 23:01:48+00:00,Pacific Time (US & Canada),6508854,jdelisio,,needs_id,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8755833333,-117.247995,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
257833792,143667e6-8009-437d-97b1-498c83645d49,2025-01-07,2025-01-07 23:09:02+00:00,Pacific Time (US & Canada),8320707,jackie93895,Jackie Avery,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8755427417,-117.2491064099,94.0,Baccharis pilularis,coyote brush,Plantae,53359.0
257756052,cef1d3d1-1b7a-434f-8540-1590c96c415b,2025-01-07,2025-01-07 23:32:03+00:00,Pacific Time (US & Canada),8734406,megynhorton,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.87658,-117.2479033333,6.0,Baccharis pilularis,coyote brush,Plantae,53359.0
257759551,5411f072-9805-4b33-b342-b1e2068c9cf2,2025-01-07,2025-01-08 00:07:45+00:00,Pacific Time (US & Canada),8864749,valerialucia,valeria p.,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.875730792,-117.2494973896,5.0,Baccharis pilularis,coyote brush,Plantae,53359.0
263188543,fe949b0b-d64f-4f3f-ba29-1fc03d2666f7,2025-02-23,2025-02-23 20:46:21+00:00,Pacific Time (US & Canada),8320707,jackie93895,Jackie Avery,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8757628902,-117.2471053357,89.0,Baccharis pilularis,coyote brush,Plantae,53359.0
263126336,d2b41924-6e06-4b4e-b138-3eb0e15e425b,2025-02-25,2025-02-25 21:40:56+00:00,Pacific Time (US & Canada),8327618,paige_edwards,Paige Edwards,needs_id,,"Scripps Coastal Reserve, San Diego, CA, US",32.8755533333,-117.2472216667,3.0,Baccharis pilularis,coyote brush,Plantae,53359.0
263097515,c5b6a9a8-383b-45a4-a53b-fc4c85d94a4e,2025-02-25,2025-02-25 21:58:10+00:00,Pacific Time (US & Canada),7568891,ellacdavis,,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8749383333,-117.2482383333,83.0,Baccharis pilularis,coyote brush,Plantae,53359.0
264867087,f5c82dd3-966b-4ea3-8d52-50d787a5cb0c,2025-03-10,2025-03-10 21:14:53+00:00,Pacific Time (US & Canada),8734406,megynhorton,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8774916667,-117.2510833333,3.0,Baccharis pilularis,coyote brush,Plantae,53359.0
273384320,21cc3d87-5c5b-4d14-aa9c-6825e9d92d14,2025-04-25,2025-04-25 15:23:14+00:00,Pacific Time (US & Canada),7469155,seanified,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8755905561,-117.2480323764,9.0,Baccharis pilularis,coyote brush,Plantae,53359.0
326364968,2255cad2-7a35-4d60-ad05-14af4d66b82e,2025-08-15,2025-08-15 18:22:00+00:00,Pacific Time (US & Canada),118152,cwbarrows,Colin Barrows,research,CC0,"La Jolla, San Diego, CA, USA",32.8755611117,-117.247180555,,Baccharis pilularis,coyote brush,Plantae,53359.0
326364980,441c5c65-93ae-4660-aeb8-a6a10f91cb1f,2025-08-15,2025-08-15 18:36:00+00:00,Pacific Time (US & Canada),118152,cwbarrows,Colin Barrows,research,CC0,"La Jolla, San Diego, CA, USA",32.8761916667,-117.249519445,,Baccharis pilularis,coyote brush,Plantae,53359.0
322780883,85156268-2f96-48ef-b618-582f46d91458,2025-10-24,2025-10-24 15:52:21+00:00,Pacific Time (US & Canada),9206160,chadweenuh1,,research,CC-BY-NC,"La Jolla Shores Dr & Inyaha Ln, San Diego, CA 92037, USA",32.8759533333,-117.2470316667,4.0,Baccharis pilularis,coyote brush,Plantae,53359.0
262204024,f49e800f-372e-484c-be70-2532e1b1604a,2025-02-18,2025-02-18 21:43:13+00:00,Pacific Time (US & Canada),8327618,paige_edwards,Paige Edwards,needs_id,,"La Jolla Shores, San Diego, CA, US",32.87367,-117.2472533333,8.0,Baccharis salicifolia,mule fat,Plantae,57913.0
11553410,f722f715-2b99-45fc-9b05-95d7b5a056c0,2018-04-27,2018-04-27 18:29:49+00:00,Pacific Time (US & Canada),156553,gwenfish,,needs_id,CC-BY-NC,"9400 La Jolla Farms Rd, La Jolla, CA 92037, USA",32.8767242432,-117.2480316162,,Baccharis sarothroides,Desert Broom,Plantae,52108.0
37609303,e5cb6219-d44a-48eb-af05-1eeff3f8e61a,2020-01-08,2020-01-08 14:05:01+00:00,UTC,2520355,brasiliaperez,Brasilia Perez,research,,"La Jolla Farms Rd, San Diego, CA, US",32.8762229034,-117.2474002146,45.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
37467731,0114a493-17a3-4558-b621-227650534ed4,2020-01-08,2020-01-08 22:23:00+00:00,Pacific Time (US & Canada),2520353,dkforonda,Dianne F,research,CC-BY-NC,"La Jolla Farms, San Diego, CA 92037, USA",32.8761777778,-117.2494805556,,Baccharis sarothroides,Desert Broom,Plantae,52108.0
96762015,a57e7ccf-2891-4d6b-90f9-56ae9da54eb5,2021-09-24,2021-09-24 22:56:17+00:00,Pacific Time (US & Canada),3293405,katherinelynnesmith,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8760633333,-117.24717,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
138787421,5213eb8f-d87d-4675-80b3-0b28ddd816ed,2022-10-14,2022-10-14 15:11:00+00:00,Pacific Time (US & Canada),3010130,antye,Anthony Ye,needs_id,CC-BY-NC,"La Jolla, San Diego, CA, USA",32.875980214,-117.2468298325,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
201402465,1f9b325a-a8b2-461a-8c62-201fad90ca1a,2024-01-06,2024-01-07 07:38:27+00:00,Pacific Time (US & Canada),7717762,sabrinasliu,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8754498779,-117.2483090905,206.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
196304565,729ad731-1dab-4709-9dbd-923aa1fe2c79,2024-01-10,2024-01-10 21:37:31+00:00,Pacific Time (US & Canada),7111704,esmeroman,,needs_id,CC-BY-NC,"La Jolla Farms, San Diego, CA 92037, USA",32.87598627,-117.24684378,6.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
196476005,a9a23a11-0bc8-4534-8bfa-3f70d87bd2a2,2024-01-10,2024-01-10 21:51:13+00:00,Pacific Time (US & Canada),7115658,annacahill,Anna Cahill,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.87645,-117.2476366667,14.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
196305846,93231414-d4d6-40c1-8256-c15cdbece638,2024-01-10,2024-01-10 21:56:18+00:00,Pacific Time (US & Canada),7719769,laurr_gp,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.876454072,-117.2476204377,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
196476305,21f04716-90d2-4f2a-af72-ae845ff0f082,2024-01-10,2024-01-10 22:23:51+00:00,Pacific Time (US & Canada),7115658,annacahill,Anna Cahill,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.875655,-117.2484883333,5.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
254320072,22a70cd2-1c4a-4be3-a702-fa31d095590e,2024-12-06,2024-12-06 18:08:48+00:00,Pacific Time (US & Canada),8387003,magali24400,Magali Corona,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8764041886,-117.2476702185,3.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
257770444,1701f456-4926-4a49-a802-9cec19826416,2025-01-07,2025-01-07 22:47:31+00:00,Pacific Time (US & Canada),8327618,paige_edwards,Paige Edwards,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8756333333,-117.2471866667,14.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
257908670,a360ee0d-6195-4541-a14d-9f912d27a725,2025-01-07,2025-01-07 22:56:57+00:00,Pacific Time (US & Canada),8863407,shirley6182,Shirley Lin,needs_id,,"Scripps Coastal Reserve, San Diego, CA, US",32.875045,-117.2477716667,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
257894561,02ae219e-017a-469f-9b5a-c14832a5efe2,2025-01-07,2025-01-07 23:02:00+00:00,Pacific Time (US & Canada),8867169,tenayasoto,,research,CC-BY-NC,"La Jolla, San Diego, CA, USA",32.8755916667,-117.2481388889,6.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
257747616,6e1c7247-ca8d-4e96-b9b9-7fee4b9a2778,2025-01-07,2025-01-07 23:08:49+00:00,Pacific Time (US & Canada),8865144,jaydongalindolovell,,needs_id,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8756055013,-117.2483267538,3.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
263091385,18e94b03-c4e4-4af6-b596-99dee3ce0c80,2025-02-25,2025-02-25 21:41:37+00:00,Pacific Time (US & Canada),8865144,jaydongalindolovell,,needs_id,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8755175509,-117.2473664583,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
263104008,80e4144a-7c64-4be8-b75e-e24dcc206300,2025-02-25,2025-02-25 22:06:37+00:00,Pacific Time (US & Canada),8863407,shirley6182,Shirley Lin,research,,"Scripps Coastal Reserve, San Diego, CA, US",32.8762666667,-117.24952,4.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
322780120,a01198ac-c8e7-4c56-92e5-43bea068907e,2025-10-24,2025-10-24 15:46:38+00:00,Pacific Time (US & Canada),9904677,jrodolivas,,research,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.876025304,-117.247042473,53.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
325352109,21693de7-21b9-4d70-a356-d56a181ba967,2025-11-07,2025-11-07 16:13:57+00:00,Pacific Time (US & Canada),9940934,rhandran,,needs_id,CC-BY-NC,"Scripps Coastal Reserve, San Diego, CA, US",32.8762376932,-117.2468361698,27.0,Baccharis sarothroides,Desert Broom,Plantae,52108.0
264625816,8cff84aa-1d42-4133-a9a3-eefd62ed0422,2025-03-08,2025-03-09 07:13:34+00:00,Pacific Time (US & Canada),3924291,tongks22,Tony Tong,needs_id,CC-BY,"North Pacific Ocean, CA, US",32.8725832404,-117.2536890173,44.0,Bacillariophyceae,Diatoms,Chromista,123880.0
257275062,c7900ac5-b696-441f-9f7b-56a741eb6a3e,2024-09-20,2024-09-20 20:02:00+00:00,Pacific Time (US & Canada),10790,laiet17,,needs_id,,"San Diego County, CA, USA",32.8715052805,-117.2533551409,31.0,Bacillariophycidae,raphid diatoms,Chromista,776986.0
111381702,844b176c-1e03-48d4-af70-ba79330b1cda,2022-04-13,2022-04-13 20:04:33+00:00,Arizona,5471546,albagapo,,needs_id,CC-BY-NC,"North Pacific Ocean, CA, US",32.8696716667,-117.2536783333,5.0,Balanidae,,Animalia,49128.0
160621445,3bb7ab6f-5400-4cc9-94f2-0b9fc2cdb6aa,2022-07-15,2022-07-15 22:49:28+00:00,Pacific Time (US & Canada),255175,samantha38,Samantha Killfoil,needs_id,,"Naga Way, CA, US",32.8663866667,-117.25425,4.0,Balanidae,,Animalia,49128.0
335036558,1343f19b-5fcb-49f5-b61b-5168233f72fe,2024-04-06,2024-04-06 21:57:03+00:00,Pacific Time (US & Canada),1816856,nzfleisher,Noah Fleisher,needs_id,CC-BY-NC,"Location: 32.871233, -117.253564",32.8712328981,-117.2535640374,5.0,Balanidae,,Animalia,49128.0
255355604,4be856d0-0948-4cf3-b61f-c7c5d7f74910,2024-11-14,2024-11-14 21:35:45+00:00,Pacific Time (US & Canada),255175,samantha38,Samantha Killfoil,needs_id,,"North Pacific Ocean, CA, US",32.8712616667,-117.253555,4.0,Balanidae,,Animalia,49128.0
321334257,6196cc36-f89f-44e8-81b7-76f1f038baae,2025-10-16,2025-10-16 23:38:32+00:00,Pacific Time (US & Canada),9077268,hedgely,,needs_id,CC-BY-NC,"Scripps Coastal Trail, San Diego, CA, US",32.8698833333,-117.2534633333,4.0,Balanidae,,Animalia,49128.0
12748421,9cf0311c-fd32-4799-8c6f-2a9d9670a3c1,2018-05-23,2018-05-23 19:37:37+00:00,Pacific Time (US & Canada),845413,kecialee,,needs_id,,"Pacific Ocean, , CA, US",32.8664083333,-117.254845,5.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
12748066,9241dd42-4968-4169-b55d-98a4dd9ac330,2018-05-23,2018-05-23 19:54:33+00:00,Pacific Time (US & Canada),852670,mlandheer,,needs_id,,"University of California, San Diego, San Diego, CA, US",32.8664228253,-117.2550059394,12.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
24620512,55d73695-990b-4397-9809-1ec1c4e90265,2019-04-28,2019-04-28 20:22:00+00:00,Pacific Time (US & Canada),115802,cfhollo,,needs_id,CC-BY-NC,"La Jolla Shores, San Diego, CA 92037, USA",32.8709413988,-117.2531854692,6.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
28097937,74bbdfaf-f8f1-430e-a421-9c9075be6010,2019-07-02,2019-07-02 15:45:22+00:00,Pacific Time (US & Canada),1503814,bbesom,,needs_id,CC-BY-NC,"8850 Biological Grade, , CA, US",32.86971,-117.253605,,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
28693929,ec7ba3ce-b8d0-4adf-9dcb-64ac2c07df06,2019-07-12,2019-07-12 21:03:08+00:00,Pacific Time (US & Canada),1115834,anthonyshing3,Anthony Shing,needs_id,,"92037, San Diego, CA, US",32.871301628,-117.253247399,8.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
39593049,373bd8c2-2a98-4955-be9c-aaa64cd99df9,2020-03-05,2020-03-05 23:56:42+00:00,Hawaii,543626,jedi_freshie,,needs_id,,"Biological Grade, San Diego, CA, US",32.86839667,-117.25374667,6.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
47638547,1697d2bc-eb1b-414e-b3ee-62ec76f6efd0,2020-05-28,2020-05-28 17:03:59+00:00,Pacific Time (US & Canada),2567951,semolina77,,needs_id,CC-BY-NC,"La Jolla, San Diego, CA, US",32.8712953432,-117.2532481747,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
57556616,f016c94b-2f59-4f7d-a223-856ce7014a42,2020-08-25,2020-08-25 16:24:58+00:00,Pacific Time (US & Canada),1372814,tomfaz,Tom Fazekas,needs_id,CC-BY,"Building D, San Diego, CA 92037, USA",32.87095985,-117.25319317,5.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
66030473,79b80e58-d563-4d64-9cad-a59d0f0251f4,2020-12-01,2020-12-01 23:08:00+00:00,Pacific Time (US & Canada),3740489,jayon5267,,needs_id,CC-BY-NC,"La Jolla, San Diego, CA, USA",32.8692522038,-117.253543263,33.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
72069027,48cd6003-1947-40d5-87c0-4f69b5fa8cbc,2021-03-21,2021-03-21 21:25:29+00:00,Pacific Time (US & Canada),15796,johngsalamander,John G. Phillips,needs_id,CC-BY,"North Pacific Ocean, CA, US",32.8697283333,-117.2536616667,8.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
106285973,d2384310-c78a-4628-8f4c-a8d734c72dca,2022-02-06,2022-02-07 01:34:31+00:00,Pacific Time (US & Canada),434190,jsriley1984,Jim Riley,needs_id,CC0,"North Pacific Ocean, CA, US",32.8713272279,-117.2533275002,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
110678665,d22ad8f3-0788-49a1-aa39-69ab7e0bc919,2022-04-06,2022-04-06 21:20:13+00:00,Pacific Time (US & Canada),5466102,colbysees,,needs_id,CC-BY-NC,"Naga Way, CA, US",32.8665916667,-117.25425,6.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
130960482,85818a99-fcb6-464e-b17b-22f7ab27cdad,2022-08-15,2022-08-15 14:19:26+00:00,Pacific Time (US & Canada),6012856,bsmallwood,,needs_id,CC-BY-NC,"North Pacific Ocean, CA, US",32.8715033333,-117.253395,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
198690087,0c5453cc-6e60-4d07-99b8-5975682b5856,2024-02-07,2024-02-07 21:30:15+00:00,Pacific Time (US & Canada),7115658,annacahill,Anna Cahill,needs_id,CC-BY-NC,"North Pacific Ocean, CA, US",32.8714,-117.2535783333,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
228497990,fbc4d39d-6438-4490-857b-57ab76d99d1c,2024-07-10,2024-07-10 19:15:10+00:00,Pacific Time (US & Canada),7111704,esmeroman,,needs_id,CC-BY-NC,"San Diego County, CA, USA",32.86974353,-117.25363436,6.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
334799956,b66d60b6-bbcd-465c-bbd0-92972c50b77a,2026-01-14,2026-01-14 21:22:00+00:00,Pacific Time (US & Canada),10051482,matthewd_,,needs_id,CC-BY-NC,"San Diego County, CA, USA",32.8716039118,-117.2531535309,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
334793551,14a075b3-c055-47f0-9ecb-48a67639ddc2,2026-01-14,2026-01-14 21:29:33+00:00,Pacific Time (US & Canada),6333703,ajennaline_rush,,needs_id,CC-BY-NC,"CA, US",32.8713616667,-117.2532716667,4.0,Balanomorpha,Symmetrical Sessile Barnacles,Animalia,49068.0
201983712,496d677c-16a1-408d-a0a3-4c5ce5a33493,2024-03-09,2024-03-09 22:25:54+00:00,Pacific Time (US & Canada),675980,bri-k,Brian Keller,needs_id,CC-BY,"San Diego County, CA, USA",32.8696557,-117.2539603997,,Balanus,Rock-barnacles,Animalia,49129.0
