id,uuid,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,quality_grade,license,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id
192287420,ad02e50e-92f0-4ae9-a4b2-910896f9ef9c,2023-11-20,2023-11-21 02:18:00+00:00,Pacific Time (US & Canada),796339,ramonamom,Nancy Christensen,research,,"Tijuana River Valley, San Diego, CA, USA",32.54469,-117.1102116667,,Bubo virginianus,Great Horned Owl,Aves,20044.0
253918793,2c181dc8-df96-4c30-a3b8-da334d6a17b8,2024-11-27,2024-11-28 03:02:00+00:00,Pacific Time (US & Canada),5716033,davisprovan,Davis Provan,research,CC-BY-NC,"Tijuana River Valley, San Diego, CA, USA",32.5510438904,-117.1099760577,270.0,Bubo virginianus,Great Horned Owl,Aves,20044.0
253918794,303496ba-8e79-43ac-8896-fb9b0706d660,2024-11-29,2024-11-30 01:20:00+00:00,Pacific Time (US & Canada),5716033,davisprovan,Davis Provan,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5566252432,-117.1218403482,1097.0,Bubo virginianus,Great Horned Owl,Aves,20044.0
325835644,e98c7e41-3ff4-4872-9126-9a8714ee8b95,2025-11-09,2025-11-10 05:19:00+00:00,Pacific Time (US & Canada),4213402,slowswakey,Winsten Slowswakey,research,CC-BY-NC,"Tijuana River Valley, San Diego, CA, 美国",32.5436625,-117.1036786,,Bubo virginianus,Great Horned Owl,Aves,20044.0
253918291,4681a98d-3836-40d4-88db-69eaefe2486d,2024-11-25,2024-11-26 01:13:00+00:00,Pacific Time (US & Canada),5716033,davisprovan,Davis Provan,research,CC-BY-NC,"Tijuana River Valley, San Diego, CA, USA",32.5507452094,-117.1110776488,214.0,Bubo virginianus pacificus,Coastal Great Horned Owl,Aves,483627.0
116571455,c611a294-f271-49ef-8a14-f952728191ad,2008-01-29,2008-01-29 19:48:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5725433868,-117.1251891309,31.0,Bucephala albeola,Bufflehead,Aves,6993.0
325617,f45ef184-1ee5-48cd-b940-586044bd6755,2008-12-13,2008-12-13 17:53:11+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Imperial Beach--Seacoast Dr,32.57295,-117.131645,,Bucephala albeola,Bufflehead,Aves,6993.0
64499778,4e8b1f0d-1154-458d-b24b-b6d1bffeef19,2014-12-29,2014-12-29 20:01:00+00:00,Pacific Time (US & Canada),46945,abe,T. Abe Lloyd,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5702583333,-117.126445,,Bucephala albeola,Bufflehead,Aves,6993.0
328827535,72f7ffc8-f5c5-4538-8cb0-78a0ddb3ad8d,2015-02-27,2015-02-27 22:43:00+00:00,Pacific Time (US & Canada),2902070,nutsaboutkitties,Mary Fenwick,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5745736896,-117.1263026691,122.0,Bucephala albeola,Bufflehead,Aves,6993.0
2475416,931a77c7-010a-4f16-8524-e309f8bc775d,2015-12-12,2015-12-12 17:01:03+00:00,Pacific Time (US & Canada),16576,matthew_salkiewicz,Matthew Salkiewicz,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach,California",32.556017,-117.127858,196.0,Bucephala albeola,Bufflehead,Aves,6993.0
2661710,531c5027-5919-4b29-887b-eda6e68a08b2,2016-02-07,2016-02-07 19:06:46+00:00,Pacific Time (US & Canada),18446,royaltyler,Royal Tyler,research,CC-BY-NC-SA,"Tijuana Slough National Wildlife Refuge, San Diego County, MX-BCN, US-CA, US",32.56789921,-117.13212397,6.0,Bucephala albeola,Bufflehead,Aves,6993.0
4614253,ce8c1eaa-e2fe-4a1a-9041-a2eb122f8f25,2016-11-12,2016-11-12 20:00:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.560955,-117.1314616667,,Bucephala albeola,Bufflehead,Aves,6993.0
4947747,cae73412-4369-4ee6-87b9-c076094f4b46,2017-01-07,2017-01-07 21:15:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.56647,-117.132175,,Bucephala albeola,Bufflehead,Aves,6993.0
4926791,ab322808-afba-4bdc-9552-85dd0125cbb2,2017-01-10,2017-01-10 22:24:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5657416667,-117.1323027778,,Bucephala albeola,Bufflehead,Aves,6993.0
8993900,5cbe30b8-209c-46ac-b087-35a906bddefc,2017-11-29,2017-11-29 22:54:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5665166667,-117.13195,,Bucephala albeola,Bufflehead,Aves,6993.0
9351314,da148f40-fb35-4a83-bf34-a52b974df2fc,2018-01-01,2018-01-01 22:38:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5711861111,-117.1260944444,,Bucephala albeola,Bufflehead,Aves,6993.0
9899262,229d9ca7-7c7b-4909-9781-4418bffb2b65,2018-01-03,2018-01-03 20:24:00+00:00,Central Time (US & Canada),313750,jsatler,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5718966667,-117.12618,,Bucephala albeola,Bufflehead,Aves,6993.0
104848349,ca7a4e69-a9bf-453d-97e3-00befcd4904a,2018-01-25,2018-01-25 18:54:00+00:00,Eastern Time (US & Canada),1974205,eric_wilmot,,research,CC-BY-NC,"Imperial Beach, Californie, États-Unis",32.573363,-117.12549,,Bucephala albeola,Bufflehead,Aves,6993.0
9685639,97674828-931f-4160-8fbd-240d815e7aea,2018-01-30,2018-01-30 23:24:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5664611111,-117.1319027778,,Bucephala albeola,Bufflehead,Aves,6993.0
9954148,09d8c06a-3139-4801-8ffe-3b70063b204d,2018-02-21,2018-02-21 21:56:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5664138889,-117.1319638889,,Bucephala albeola,Bufflehead,Aves,6993.0
9954555,e400fe36-73c6-475a-bbb1-f705a4e01950,2018-02-21,2018-02-21 22:33:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5604666667,-117.1310916667,,Bucephala albeola,Bufflehead,Aves,6993.0
9958148,da7150b3-716c-4176-8944-fb12233f6ad1,2018-02-21,2018-02-22 00:39:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5669777778,-117.1319361111,,Bucephala albeola,Bufflehead,Aves,6993.0
18633771,8467be77-7052-47ae-a9c4-f0f9121cc7ea,2018-11-23,2018-11-23 23:34:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.5560216667,-117.1294,,Bucephala albeola,Bufflehead,Aves,6993.0
18633790,0b2310f6-59de-4586-b069-361790b01f08,2018-11-23,2018-11-24 00:01:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.5624666667,-117.1316733333,,Bucephala albeola,Bufflehead,Aves,6993.0
18633785,601ca672-3514-4393-934b-be1e63e86aaf,2018-11-23,2018-11-24 00:09:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.5656333333,-117.1323833333,,Bucephala albeola,Bufflehead,Aves,6993.0
18954542,aac2fd32-7347-4e5f-b0da-2bb5307ee793,2018-12-10,2018-12-10 23:46:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5595277778,-117.1278472222,,Bucephala albeola,Bufflehead,Aves,6993.0
19052323,d993dddb-1375-43d0-8bb3-c86f32cae530,2018-12-14,2018-12-14 17:57:00+00:00,Pacific Time (US & Canada),374633,bethredmondjones,Beth Redmond-Jones,research,,"Imperial Beach, CA, USA",32.5668534814,-117.1317225568,2.0,Bucephala albeola,Bufflehead,Aves,6993.0
19166508,7aa31100-831f-4f79-b106-8a060b67d17b,2018-12-22,2018-12-22 23:11:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.56655,-117.13175,,Bucephala albeola,Bufflehead,Aves,6993.0
19423528,49b5d4aa-3b41-4381-91f0-b0d384268cca,2019-01-03,2019-01-03 22:50:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Tijuana Slough National Wildlife Refuge, Tijuana Slough National Wildlife Refuge, San Diego, California, United States",32.5642777778,-117.1321666667,,Bucephala albeola,Bufflehead,Aves,6993.0
19423522,e7646f09-eb6e-417a-b7cc-3f2b1ce7e87a,2019-01-03,2019-01-03 22:56:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Tijuana Slough National Wildlife Refuge, Tijuana Slough National Wildlife Refuge, San Diego, California, United States",32.5630083333,-117.1318083333,,Bucephala albeola,Bufflehead,Aves,6993.0
20898026,a6288090-e39c-4839-8ab9-b3a1c26e2c7e,2019-03-02,2019-03-02 17:48:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,research,CC-BY,"Border Bioblitz Area 3, Seacoast Drive south toTijuana River mouth, Imperial Beach, CA",32.56749,-117.1321866667,,Bucephala albeola,Bufflehead,Aves,6993.0
35950543,07583e1b-7552-46ef-a6a1-1a68bcd2d3d4,2019-11-21,2019-11-22 00:44:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5664277778,-117.1320027778,,Bucephala albeola,Bufflehead,Aves,6993.0
36580728,43a759e6-bdd3-4bd1-958b-8ec95d5114b9,2019-12-11,2019-12-12 00:42:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5650361111,-117.1258583333,,Bucephala albeola,Bufflehead,Aves,6993.0
65655821,075d3a35-8ec7-49c2-b799-a4816f0e5ebd,2020-11-26,2020-11-26 17:49:00+00:00,Pacific Time (US & Canada),469445,mhrains,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5640006571,-117.1307072964,31.0,Bucephala albeola,Bufflehead,Aves,6993.0
66634997,83ad46c5-fad0-4d9e-95b6-d6f2bf3140b3,2020-12-15,2020-12-15 23:17:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5695583333,-117.1269583333,,Bucephala albeola,Bufflehead,Aves,6993.0
67283828,a768209f-3f54-42bb-b832-7cb70714f05a,2020-12-29,2020-12-29 21:21:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,research,CC-BY,"Imperial Beach, CA, USA",32.561699518,-117.1303314298,31.0,Bucephala albeola,Bufflehead,Aves,6993.0
67307978,6a77616d-299d-4c62-8068-aab990a9121a,2020-12-29,2020-12-29 22:18:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5612444444,-117.1314222222,,Bucephala albeola,Bufflehead,Aves,6993.0
68137024,80a62ff8-915a-4bb5-9198-485f8b8f6fe2,2021-01-15,2021-01-15 22:56:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5664972222,-117.1319777778,,Bucephala albeola,Bufflehead,Aves,6993.0
68137542,f5935aba-3a3f-4641-8269-f1148bffce4e,2021-01-15,2021-01-15 23:13:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,research,CC-BY,"Imperial Beach, CA, USA",32.5608694444,-117.131375,,Bucephala albeola,Bufflehead,Aves,6993.0
68581612,23f90fa9-5405-4f87-a7b3-db82ea5ea953,2021-01-24,2021-01-24 20:32:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,research,CC-BY,"Imperial Beach, CA, USA",32.5619233333,-117.131515,,Bucephala albeola,Bufflehead,Aves,6993.0
68575690,173f4544-972f-47da-b0c6-6cb757d4e8cb,2021-01-24,2021-01-24 21:31:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5529,-117.12815,,Bucephala albeola,Bufflehead,Aves,6993.0
101882479,c87c4eca-8a72-4c90-89b3-d5d4409219d8,2021-11-20,2021-11-20 19:31:00+00:00,Pacific Time (US & Canada),828394,andreacala,Andrea Kreuzhage,research,CC-BY-NC,"Tijuna Slough, Imperial Beach, CA, USA",32.5645869321,-117.1321778728,30.0,Bucephala albeola,Bufflehead,Aves,6993.0
101992628,64e43579-2c7c-43fe-98d6-de31a6cfbef5,2021-11-26,2021-11-26 23:49:00+00:00,Pacific Time (US & Canada),2177281,g_heaton,Grigory Heaton,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5594242845,-117.1290594753,80.0,Bucephala albeola,Bufflehead,Aves,6993.0
102101625,9fcefdd9-e2b2-4dbd-994c-508b878981d4,2021-11-26,2021-11-27 00:17:00+00:00,Pacific Time (US & Canada),540624,taco_night,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5644316667,-117.1321416667,,Bucephala albeola,Bufflehead,Aves,6993.0
104441752,ec876ba1-ab46-4f09-beb3-d0d767277441,2022-01-05,2022-01-05 13:27:58+00:00,UTC,1530791,gwynnemb,Gwynne Bruck,research,CC0,"Oneonta Slough, Imperial Beach, CA, US",32.5665739851,-117.1315143369,69.0,Bucephala albeola,Bufflehead,Aves,6993.0
105536308,b56a1895-16c3-42cf-9f47-b11d9eee646e,2022-01-24,2022-01-24 14:51:17+00:00,UTC,4324006,pavelbykau,,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5597283333,-117.1287305,5.0,Bucephala albeola,Bufflehead,Aves,6993.0
105784470,59ee06cf-c39e-4d18-ba02-ead8a1a4bb77,2022-01-27,2022-01-27 10:26:00+00:00,UTC,1406473,garyfunk,,research,,"Oneonta Slough, Imperial Beach, CA, US",32.5593448147,-117.1289499651,79.0,Bucephala albeola,Bufflehead,Aves,6993.0
143710921,13e4c1f3-fb1e-48f2-bc32-f19338ddc6f1,2022-12-04,2022-12-04 21:22:31+00:00,Pacific Time (US & Canada),2527259,lexine_schroeder,Lexine Schroeder,research,CC-BY-NC,"Tijuana River Valley, San Diego, CA, USA",32.5555618683,-117.0952101052,10.0,Bucephala albeola,Bufflehead,Aves,6993.0
145371470,834fe3c3-d157-4b28-ae15-1b43b8cd188a,2022-12-29,2022-12-29 18:04:45+00:00,Pacific Time (US & Canada),767939,chrysaetos,Jorge Ayón,research,,"Tijuana River National Estuarine Research Reserve, San Diego, CA, US",32.5552489827,-117.0956922957,22.0,Bucephala albeola,Bufflehead,Aves,6993.0
192750908,705a9636-245f-4541-b5a5-ef5c3cdb9def,2023-12-01,2023-12-01 15:30:57+00:00,Pacific Time (US & Canada),1266977,icecoldwater,KGAM,research,,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5653633333,-117.1323555,4.0,Bucephala albeola,Bufflehead,Aves,6993.0
195229761,bf6feaf6-ce05-462f-980a-414454a0dac8,2023-12-29,2023-12-29 23:04:00+00:00,Pacific Time (US & Canada),1266977,icecoldwater,KGAM,research,,"Oneonta Slough, Imperial Beach, CA, US",32.5633830693,-117.1302003491,273.0,Bucephala albeola,Bufflehead,Aves,6993.0
198235596,2cf04c93-a5ea-49a3-817a-6568b2f12f82,2024-02-02,2024-02-02 17:40:47+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5667686042,-117.1268130645,22.0,Bucephala albeola,Bufflehead,Aves,6993.0
204580848,fe6b87b3-25f9-48a5-a771-54c5a2739426,2024-03-27,2024-03-27 17:06:00+00:00,Pacific Time (US & Canada),7850448,rikamat2010,MatuskoMania,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5647762705,-117.1266194475,15.0,Bucephala albeola,Bufflehead,Aves,6993.0
250935127,a7426f7b-347a-48a3-9ed6-292d116e52b7,2024-11-08,2024-11-08 15:01:56+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.559909033,-117.1299050268,85.0,Bucephala albeola,Bufflehead,Aves,6993.0
251366166,b573d210-56ab-41ae-93fc-b5fc8abe101a,2024-11-11,2024-11-11 15:24:58+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.5597639662,-117.1295989783,64.0,Bucephala albeola,Bufflehead,Aves,6993.0
252445140,ddfa234a-3cfe-464c-a67c-1351b1194b01,2024-11-20,2024-11-20 22:30:01+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.5599779976,-117.1299768835,54.0,Bucephala albeola,Bufflehead,Aves,6993.0
252546520,f8e2f2ff-c78b-4c27-97e7-ce0f35d2eef9,2024-11-21,2024-11-21 21:57:25+00:00,Pacific Time (US & Canada),4324006,pavelbykau,,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5597633333,-117.1289666667,4.0,Bucephala albeola,Bufflehead,Aves,6993.0
253305584,44da1266-6e89-4e5b-918d-7d1ce89de0cd,2024-11-27,2024-11-27 15:05:31+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.5596164873,-117.1290901951,36.0,Bucephala albeola,Bufflehead,Aves,6993.0
254126247,9eab3a59-d76a-4aaa-bf73-59d3366fb6ba,2024-12-04,2024-12-04 15:57:04+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.559709095,-117.1294520146,91.0,Bucephala albeola,Bufflehead,Aves,6993.0
255524446,64bf7ba6-02b8-42af-8e67-26db9f7890f5,2024-12-14,2024-12-14 21:41:44+00:00,Pacific Time (US & Canada),4530958,opoulos,Olivia Poulos,research,,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.565649751,-117.1323759799,50.0,Bucephala albeola,Bufflehead,Aves,6993.0
256125751,2a541f4a-a0c3-4aaf-892c-d4a52a26c220,2024-12-24,2024-12-24 20:25:37+00:00,Pacific Time (US & Canada),3916529,zr217,,research,,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5565916667,-117.1296361667,,Bucephala albeola,Bufflehead,Aves,6993.0
256806715,bbd6b1d7-2330-47ab-8645-01f884f2188c,2024-12-30,2024-12-30 19:44:23+00:00,Pacific Time (US & Canada),3916529,zr217,,research,,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5597575855,-117.1311186796,76.0,Bucephala albeola,Bufflehead,Aves,6993.0
258968018,74ac2727-89e9-465e-9c2c-1d5f82bbf16c,2025-01-19,2025-01-19 15:54:52+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.5601683151,-117.1303709796,54.0,Bucephala albeola,Bufflehead,Aves,6993.0
325580362,37b3a641-566d-4837-98b3-182a330b506e,2025-11-08,2025-11-08 19:08:00+00:00,Pacific Time (US & Canada),213838,vireolanius,Justyn Stahl,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5605361111,-117.1274166667,,Bucephala albeola,Bufflehead,Aves,6993.0
326831504,ae28da03-e904-410e-a8bd-152fa43f8db7,2025-11-16,2025-11-16 16:38:14+00:00,Pacific Time (US & Canada),5021341,ibhappy,ibhappy,research,CC-BY-NC,"Oneonta Slough, Imperial Beach, CA, US",32.5622118448,-117.1299551229,131.0,Bucephala albeola,Bufflehead,Aves,6993.0
329258692,1377ff53-115b-4807-b447-95f4c6f1e08d,2025-12-02,2025-12-02 19:20:00+00:00,Pacific Time (US & Canada),848577,fraskar,Karen Fraser,research,CC0,"Imperial Beach, CA, USA",32.5709699024,-117.1271604069,574.0,Bucephala albeola,Bufflehead,Aves,6993.0
331621489,c3e11310-0018-4b51-8f88-47aaafd2d401,2025-12-18,2025-12-18 18:18:00+00:00,Pacific Time (US & Canada),583493,tothemax,Max Roberts,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5648491242,-117.1312944562,15.0,Bucephala albeola,Bufflehead,Aves,6993.0
333823640,b615806f-a321-4019-ac2c-c83d3cb26d3a,2025-12-20,2025-12-20 21:49:25+00:00,Pacific Time (US & Canada),4530958,opoulos,Olivia Poulos,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.5596817578,-117.1285561399,50.0,Bucephala albeola,Bufflehead,Aves,6993.0
337061524,5c72de84-2ec6-49a1-b5e8-fcf2a7247edb,2026-02-01,2026-02-01 22:37:31+00:00,Pacific Time (US & Canada),6447465,ericklug,Eric Klug,research,CC-BY,"Imperial Beach, CA, US",32.564991297,-117.1269977225,57.0,Bucephala albeola,Bufflehead,Aves,6993.0
69524790,d1e6e4d1-9354-44bd-a2d8-f774b19262c4,2011-12-25,2011-12-25 20:43:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5718819727,-117.1254132353,4.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
325630,60c70f16-4c8b-4a1c-91e2-2d1ae12dc936,2012-01-22,2012-01-22 19:40:01+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Imperial Beach--Seacoast Dr,32.57295,-117.131645,,Bucephala clangula,Common Goldeneye,Aves,6990.0
67283819,0c1c6f57-6090-439f-be6b-ef21e74f134b,2020-12-29,2020-12-29 20:51:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,research,CC-BY,"Imperial Beach, CA, USA",32.5676853842,-117.1314043134,31.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
67283827,29d5bbbb-3416-4c86-b31a-2da1b7a569e1,2020-12-29,2020-12-29 21:20:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,research,CC-BY,"Imperial Beach, CA, USA",32.5612473971,-117.1306962102,31.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
67307531,417f215e-4c8b-464c-801f-8240b7afc6d1,2020-12-29,2020-12-29 21:51:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5673202633,-117.131490144,31.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
67307979,0a9ac11e-041d-47d8-acbd-4d133f7f50fe,2020-12-29,2020-12-29 22:19:00+00:00,Pacific Time (US & Canada),802004,docprt,,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5608666667,-117.1314305556,,Bucephala clangula,Common Goldeneye,Aves,6990.0
68847113,1105c093-8391-49d1-98f9-42cc2d90a78b,2021-01-30,2021-01-30 23:51:55+00:00,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,research,CC-BY,"Oneonta Slough, Imperial Beach, CA, US",32.5670115771,-117.1315303132,29.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
68847151,b4670ce0-d962-4972-bb79-f823f5f24781,2021-01-30,2021-01-31 00:40:54+00:00,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,research,CC-BY,"Oneonta Slough, Imperial Beach, CA, US",32.5640412343,-117.1307135477,122.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
107239726,9c42916b-c4c3-4734-8724-f82d6915f6c7,2022-02-19,2022-02-19 16:41:41+00:00,Pacific Time (US & Canada),2917974,acastelein,Alex Castelein,research,CC-BY-NC,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",32.552625,-117.1269695,,Bucephala clangula,Common Goldeneye,Aves,6990.0
145728531,eeff8e9b-c5a2-47c5-bab8-267d8baa3639,2022-12-30,2022-12-30 19:11:00+00:00,Pacific Time (US & Canada),2177281,g_heaton,Grigory Heaton,research,CC-BY-NC,"Imperial Beach, CA, USA",32.5644653655,-117.1311688912,77.0,Bucephala clangula,Common Goldeneye,Aves,6990.0
26039124,37d116ef-5ee3-49d3-9327-b7e27d12490c,2019-05-29,2019-05-29 22:20:00+00:00,Pacific Time (US & Canada),228955,hikingsandiego,Linda Pardy,needs_id,CC-BY,"Imperial Beach, CA, USA",32.5584722222,-117.130925,,Bugula,,Animalia,81639.0
20902819,5e3f3bc9-8b34-4a81-b936-e483dbd82ae5,2019-03-02,2019-03-02 18:25:00+00:00,Pacific Time (US & Canada),1422818,kuyeda,Kellie Uyeda,needs_id,CC-BY-NC,"Imperial Beach, CA, USA",32.5582166667,-117.1309694444,,Bugula neritina,brown bryozoan,Animalia,81637.0
20898045,0037200f-027d-400e-afec-aa4d4f44f995,2019-03-02,2019-03-02 18:34:00+00:00,Pacific Time (US & Canada),159364,milliebasden,Millie Basden,needs_id,CC-BY,"Border Bioblitz Area 3, Seacoast Drive south toTijuana River mouth, Imperial Beach, CA",32.5577466667,-117.1306683333,,Bugula neritina,brown bryozoan,Animalia,81637.0
2219636,97e0ebff-2f1d-4035-8abd-b45dfd7b2516,2015-10-17,2015-10-18 02:58:19+00:00,Pacific Time (US & Canada),27743,jaykeller,Jay L. Keller,research,,"Tijuana River Mouth, Imperial Beach, CA",32.558909,-117.130866,137.0,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
2593007,da31ef00-fe14-428c-9ddf-6f6d06b13d59,2016-01-10,2016-01-10 23:40:42+00:00,Pacific Time (US & Canada),16576,matthew_salkiewicz,Matthew Salkiewicz,research,CC-BY-NC,"Border Field State Park, Imperial Beach, California",32.544702,-117.122063,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
2600697,6d5c7c58-2b9b-49cf-b950-586db7fd5edb,2016-01-10,2016-01-10 23:54:19+00:00,Pacific Time (US & Canada),16576,matthew_salkiewicz,Matthew Salkiewicz,research,CC-BY-NC,"Border Field State Park, Imperial Beach, California",32.544702,-117.122063,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
3290453,4d8fe57f-c9b5-4fde-b5ee-1aa04fbfef18,2016-05-22,2016-05-22 20:20:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.555122,-117.129048,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
3290454,b0e94c07-653b-425d-95e1-96608557007f,2016-05-22,2016-05-22 20:28:36+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.552388,-117.126831,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
4614262,2cd6f1e2-6f2c-4791-9503-491d380e1474,2016-11-12,2016-11-12 20:42:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.5553283333,-117.1289633333,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
4866841,37736e96-52c5-4529-86bc-87ad7b36895f,2016-12-26,2016-12-26 22:51:00+00:00,Pacific Time (US & Canada),10285,finatic,BJ Stacey,research,CC-BY-NC,Seacoast Dr,32.5529033333,-117.1280883333,,Bulla gouldiana,Cloudy Bubble Snail,Mollusca,49807.0
